gene,category,rest_engagement,stim48_axis_proj,stim8_axis_proj
MMP9,other,0.12786038219928741,-0.05351986363530159,-0.10736828297376633
MMRN1,inflammatory,0.2908876836299896,0.149835467338562,-0.235921710729599
MND1,other,0.1664534956216812,-0.3696390986442566,-0.4450918436050415
MNX1,other,0.035556722432374954,-0.30192530155181885,0.21956714987754822
MOB1A,other,0.05142980068922043,-0.2883026599884033,-0.2965551018714905
MOB1B,damaging,0.4132488965988159,-0.22449848055839539,0.03897819295525551
MOB3B,resting_sparing_suppressor,0.19506612420082092,-0.6009650230407715,-0.20888389647006989
MOCS1,inflammatory,0.05465424805879593,0.4218617379665375,0.1533573567867279
MOCS2,inflammatory,0.18956062197685242,0.20876844227313995,-0.029906436800956726
MON1B,other,0.13500766456127167,-0.44227486848831177,-0.2631550431251526
MORC3,other,0.2778787612915039,-0.557539701461792,-0.4629802405834198
MORC4,inflammatory,0.030765630304813385,0.27244800329208374,-0.3637142479419708
MORF4L2,other,0.12432987987995148,0.005118406843394041,-0.23991195857524872
MORN2,damaging,0.4111015796661377,-0.14261175692081451,-0.590151309967041
MORN4,damaging,0.36904042959213257,-0.48875874280929565,0.10365909337997437
MOSMO,other,0.10718671977519989,-0.16879653930664062,0.05027689412236214
MOSPD1,damaging,0.42219629883766174,-0.08259831368923187,0.2616540193557739
MOSPD2,resting_sparing_suppressor,0.12829670310020447,-0.5083528161048889,-0.49127325415611267
MOSPD3,inflammatory,0.010159526951611042,0.3288695812225342,0.25467583537101746
MPC1,damaging,0.4143727421760559,-0.31047818064689636,-0.24096865952014923
MPI,resting_sparing_suppressor,0.0017660908633843064,-0.7342758774757385,-0.4853876531124115
MPIG6B,inflammatory,0.2558363378047943,0.5498530864715576,0.0039046527817845345
MPLKIP,damaging,0.3678606152534485,-0.5372360348701477,-0.5147678852081299
MPP2,damaging,0.47750625014305115,0.25511232018470764,0.47806602716445923
MPP7,inflammatory,0.13744193315505981,0.19815242290496826,-0.13354173302650452
MPPE1,other,0.15107251703739166,-0.22688455879688263,-0.10834059864282608
MPRIP,other,0.26027122139930725,-0.5170819163322449,-0.2712706923484802
MPST,other,0.14436601102352142,-0.24867352843284607,0.32891228795051575
MPV17L,damaging,0.46472102403640747,0.42516404390335083,-0.3434504270553589
MPV17L2,other,0.1643749624490738,-0.1811734139919281,0.05987047031521797
MPZL1,damaging,0.3940337598323822,-0.6379900574684143,0.045714206993579865
MPZL2,other,0.24000170826911926,-0.1332593858242035,0.2674528956413269
MRC2,resting_sparing_suppressor,0.048535414040088654,-0.7156398892402649,-0.5501461625099182
MREG,other,0.0743722915649414,-0.3474158048629761,-0.5597056746482849
MRFAP1L1,other,0.057373516261577606,-0.38743942975997925,0.25792863965034485
MRGPRD,inflammatory,0.2571609318256378,0.4938530921936035,-0.31198573112487793
MRI1,inflammatory,0.24308381974697113,0.391471803188324,-0.252543181180954
MRM2,resting_sparing_suppressor,0.1789935976266861,-0.5308517217636108,0.06383106112480164
MRNIP,other,0.26924145221710205,-0.5558409690856934,-0.19501221179962158
MRRF,other,0.2588178515434265,0.061114560812711716,0.11574426293373108
MRS2,other,0.20402494072914124,-0.07593975961208344,0.2600102722644806
MS4A6A,other,0.17040787637233734,-0.2062174528837204,-0.45687296986579895
MSANTD2,inflammatory,0.2845999300479889,0.18688470125198364,-0.09874609857797623
MSANTD4,resting_sparing_suppressor,0.1151660680770874,-0.5494053363800049,-0.536194920539856
MSH2,other,0.3007638454437256,0.06515421718358994,-0.31678280234336853
MSH5,damaging,0.38840359449386597,0.262884259223938,0.2547992765903473
MSRA,other,0.27225956320762634,0.06226418912410736,-0.47960618138313293
MSRB1,other,0.2809517979621887,-0.2935131788253784,-0.32277625799179077
MSRB2,other,0.23046737909317017,-0.6744136214256287,0.012772423215210438
MSX1,other,0.28292393684387207,-0.24598190188407898,0.21255458891391754
MSX2,other,0.023459741845726967,-0.43019965291023254,-0.3834403455257416
MT1E,damaging,0.340593159198761,0.5483425259590149,0.3502237796783447
MT1F,damaging,0.3964107930660248,-0.36127224564552307,0.023139890283346176
MT1G,damaging,0.36471953988075256,-0.5397343635559082,-0.2949342131614685
MT1H,resting_sparing_suppressor,0.12004585564136505,-0.6315213441848755,0.3084872364997864
MT1M,damaging,0.45277392864227295,0.18239064514636993,0.3094649016857147
MT1X,other,0.2741685211658478,-0.019250601530075073,0.26295405626296997
MT2A,inflammatory,0.1522562950849533,0.3338801860809326,0.06992404162883759
MT3,inflammatory,0.17768213152885437,0.39300602674484253,0.16938674449920654
MTA3,damaging,0.3151925206184387,-0.758782148361206,-0.6929571032524109
MTAP,other,0.047589339315891266,0.020836517214775085,-0.3153991997241974
MTCH1,damaging,0.39210987091064453,-0.390040785074234,-0.3903592526912689
MTDH,other,0.2532494068145752,-0.37453386187553406,-0.3366834819316864
MTERF1,other,0.19924721121788025,-0.1447451412677765,0.2385013848543167
MTERF3,resting_sparing_suppressor,0.04314921423792839,-0.6350924968719482,-0.2246583253145218
MTF2,damaging,0.36084693670272827,0.10999606549739838,-0.31862276792526245
MTFP1,other,0.028230978175997734,-0.21906886994838715,-0.3486878275871277
MTFR1,other,0.2617279589176178,-0.560947835445404,-0.12347040325403214
MTFR1L,damaging,0.32395148277282715,0.22487585246562958,-0.16575098037719727
MTG1,resting_sparing_suppressor,0.20719964802265167,-0.6298003196716309,-0.13528481125831604
MTHFD1L,damaging,0.32557210326194763,-0.13071829080581665,0.4248884916305542
MTHFD2,resting_sparing_suppressor,0.14906209707260132,-0.50093013048172,0.3717428743839264
MTHFD2L,other,0.045225296169519424,-0.3679903447628021,0.030386434867978096
MTIF2,other,0.07627473771572113,-0.47262445092201233,0.2882608473300934
MTM1,other,0.023280203342437744,-0.2925300896167755,-0.34542354941368103
MTMR1,other,0.2776510417461395,-0.012708456255495548,-0.1190272718667984
MTMR10,damaging,0.3992137014865875,-0.18123047053813934,-0.27084168791770935
MTMR12,other,0.0009998806053772569,-0.3947511315345764,-0.31082645058631897
MTMR14,resting_sparing_suppressor,0.08354424685239792,-0.5922716856002808,-0.46537384390830994
MTMR7,damaging,0.43759435415267944,-0.5631628632545471,0.41653090715408325
MTMR8,other,0.16078290343284607,-0.16718357801437378,-0.4236145317554474
MTO1,resting_sparing_suppressor,0.14057306945323944,-0.7313042879104614,0.008121013641357422
MTRF1,inflammatory,0.27934733033180237,0.33824288845062256,-0.1668025404214859
MTRF1L,other,0.1307314783334732,-0.3235771059989929,0.014523401856422424
MTX3,inflammatory,0.2412780523300171,0.31834733486175537,0.0292650293558836
MUC1,resting_sparing_suppressor,0.19574779272079468,-0.5774685740470886,-0.059524811804294586
MUC13,damaging,0.4864013195037842,0.10875717550516129,-0.47222626209259033
MUC16,inflammatory,0.1557326316833496,0.25295794010162354,0.3500088155269623
MUC19,inflammatory,0.25390926003456116,0.4791193902492523,0.32075998187065125
MUC2,other,0.15992237627506256,-0.11135590076446533,0.21685723960399628
MUC3A,damaging,0.42636483907699585,-0.1609412580728531,0.4572184383869171
MUCL1,inflammatory,0.04485087841749191,0.549728512763977,0.3256571590900421
MVB12A,inflammatory,0.049460332840681076,0.15587006509304047,0.23338006436824799
MVP,other,0.296528160572052,-0.08207176625728607,0.26812681555747986
MX1,inflammatory,0.16979949176311493,0.5355790257453918,0.4282156229019165
MXD1,inflammatory,0.19358493387699127,0.2318209409713745,0.11217156797647476
MXD3,other,0.2293318808078766,-0.43268904089927673,0.12538273632526398
MYADM,other,0.0648048147559166,-0.33711495995521545,0.042972076684236526
MYB,other,0.2369070053100586,0.019130099564790726,0.10301430523395538
MYCBP2,damaging,0.3456205129623413,0.38131600618362427,-0.465793639421463
MYCL,other,0.02851828932762146,-0.4850878417491913,0.09415870904922485
MYCN,other,0.15733632445335388,-0.3129325807094574,-0.3937227427959442
MYD88,resting_sparing_suppressor,0.036371272057294846,-0.6195359826087952,-0.4226374924182892
MYDGF,other,0.02439458668231964,-0.32019510865211487,-0.48441216349601746
MYH11,inflammatory,0.012804725207388401,0.4550962448120117,-0.01580096036195755
MYL12A,other,0.27388086915016174,-0.3839237689971924,-0.4653317630290985
MYL5,damaging,0.336809366941452,-0.4731343686580658,0.14854013919830322
MYL6,other,0.10139012336730957,0.02435583993792534,-0.37017977237701416
MYL6B,other,0.2751651704311371,-0.7098573446273804,-0.09945893287658691
MYLIP,other,0.20133887231349945,-0.03850613161921501,0.27602964639663696
MYLK,other,0.09305565804243088,-0.3586803674697876,-0.27598533034324646
MYO15A,inflammatory,0.13690756261348724,0.3145579993724823,-0.44316577911376953
MYO15B,other,0.21857845783233643,-0.5700737833976746,-0.32065606117248535
MYO19,resting_sparing_suppressor,0.11608584225177765,-0.6037019491195679,-0.4646598696708679
MYO1B,damaging,0.3375735878944397,-0.3403882682323456,0.4384336471557617
MYO1C,inflammatory,0.02616238221526146,0.43353745341300964,-0.4823680520057678
MYO1D,other,0.05950876325368881,-0.3050435483455658,-0.47019267082214355
MYO1E,other,0.06492437422275543,-0.4756571054458618,-0.10749643296003342
MYO1F,other,0.312717467546463,-0.00010612748883431777,0.026111461222171783
MYO6,damaging,0.316143661737442,-0.007422741036862135,0.38294699788093567
MYOF,other,0.13821133971214294,-0.49058666825294495,0.120514415204525
MYRFL,other,0.1891954243183136,-0.29120904207229614,0.0989006832242012
MYSM1,damaging,0.41496407985687256,-0.6866890788078308,-0.5285308957099915
N4BP2,damaging,0.3491493761539459,0.49345093965530396,-0.36484163999557495
N4BP2L1,other,0.289797306060791,-0.3033302128314972,-0.4101237952709198
N4BP3,inflammatory,0.17232173681259155,0.2237120121717453,0.4435598850250244
NAA60,damaging,0.4075681269168854,-0.10121725499629974,0.11648062616586685
NAAA,damaging,0.41649630665779114,0.22393065690994263,0.2085241824388504
NAALADL1,inflammatory,0.14474338293075562,0.5011475086212158,0.1917196661233902
NAB2,other,0.1964533030986786,-0.4772433638572693,-0.10190907120704651
NABP1,damaging,0.45752009749412537,-0.19695304334163666,-0.001357447705231607
NAGA,other,0.24554212391376495,-0.6029716730117798,-0.19830991327762604
NAGK,resting_sparing_suppressor,0.14082282781600952,-0.5834649801254272,-0.3885164260864258
NANOGNB,inflammatory,0.28616124391555786,0.3174464702606201,0.32261282205581665
NANOS1,damaging,0.43697264790534973,0.05586203187704086,0.02969539351761341
NANS,resting_sparing_suppressor,0.03683414310216904,-0.5913428664207458,-0.5226970911026001
NAP1L2,other,0.114064522087574,0.09159492701292038,0.21010112762451172
NAP1L3,other,0.21391375362873077,-0.34409254789352417,-0.316601037979126
NAP1L5,damaging,0.3538993000984192,-0.16213497519493103,0.12685565650463104
NAPEPLD,other,0.009998464025557041,0.044118572026491165,-0.20442704856395721
NAPRT,other,0.13934342563152313,-0.02423735521733761,-0.39498624205589294
NAPSA,other,0.24080434441566467,-0.18697534501552582,0.33416256308555603
NARS2,resting_sparing_suppressor,0.10585087537765503,-0.7047800421714783,-0.45280683040618896
NAT1,other,0.292648583650589,-0.45667415857315063,-0.549129843711853
NAT9,inflammatory,0.06607089936733246,0.26455846428871155,-0.018643958494067192
NATD1,damaging,0.4621390700340271,0.14834146201610565,0.6082198619842529
NAXD,other,0.1554097831249237,0.13197621703147888,0.23301129043102264
NAXE,damaging,0.3578871786594391,-0.58348548412323,-0.5611567497253418
NBEA,other,0.1826326549053192,-0.43041571974754333,0.13872049748897552
NBEAL1,damaging,0.4470774233341217,0.39653900265693665,-0.5177578330039978
NBL1,resting_sparing_suppressor,0.19948022067546844,-0.6588086485862732,-0.24980832636356354
NBPF3,other,0.26086050271987915,-0.54541015625,-0.04026075080037117
NCAM1,other,0.15938980877399445,0.10099190473556519,-0.0799093097448349
NCBP3,damaging,0.44589295983314514,-0.5976170897483826,-0.5682961344718933
NCEH1,resting_sparing_suppressor,0.032643165439367294,-0.5470596551895142,-0.030841302126646042
NCF1,inflammatory,0.2194516360759735,0.2986747920513153,0.3781023621559143
NCF4,other,0.2566678822040558,-0.6107180118560791,0.20564962923526764
NCK1,inflammatory,0.147426575422287,0.21026940643787384,0.17383316159248352
NCKAP1L,damaging,0.45090439915657043,-0.5038236379623413,-0.18030104041099548
NCKAP5L,other,0.14660033583641052,-0.3882707953453064,-0.3232320249080658
NCOA4,resting_sparing_suppressor,0.00301801273599267,-0.6404508352279663,0.032059311866760254
NCOR1,other,0.17120766639709473,-0.04018289968371391,0.15825824439525604
NCR3,inflammatory,0.2596021294593811,0.38037556409835815,-0.4730263352394104
NDE1,damaging,0.39512205123901367,-0.4124709963798523,-0.41773295402526855
NDRG3,inflammatory,0.09531304985284805,0.31529495120048523,0.24814723432064056
NDUFA11,other,0.259480357170105,-0.47854217886924744,0.2037159502506256
NDUFA12,damaging,0.375959187746048,-0.3940550982952118,0.01295287162065506
NDUFA4,other,0.20433659851551056,-0.40186333656311035,-0.4673871397972107
NDUFA9,resting_sparing_suppressor,0.07278253883123398,-0.6505334973335266,0.2478986233472824
NDUFAF1,other,0.1805543452501297,-0.3249970078468323,-0.31762459874153137
NDUFAF2,inflammatory,0.21627269685268402,0.4623299837112427,-0.2711523771286011
NDUFAF3,other,0.2516893744468689,-0.6538934707641602,-0.4576539397239685
NDUFAF4,other,0.028896357864141464,-0.48538947105407715,-0.4200892150402069
NDUFAF6,resting_sparing_suppressor,0.006604638881981373,-0.5504295229911804,-0.47406524419784546
NDUFB11,resting_sparing_suppressor,0.021061228588223457,-0.6701551079750061,-0.24394401907920837
NDUFB4,other,0.08395686745643616,0.12628349661827087,0.4079519212245941
NDUFB9,other,0.11466946452856064,-0.16450966894626617,-0.2530704140663147
NDUFC2,resting_sparing_suppressor,0.1310015618801117,-0.5893888473510742,-0.5789351463317871
NDUFS4,other,0.005297121591866016,-0.1282125562429428,-0.1088515967130661
NDUFS5,other,0.29089364409446716,-0.5203403234481812,0.1356608271598816
NDUFS7,other,0.2579837739467621,-0.4865378439426422,-0.4037730395793915
NDUFS8,resting_sparing_suppressor,0.02435055933892727,-0.5946184992790222,0.3066282570362091
NDUFV2,resting_sparing_suppressor,0.14957661926746368,-0.6016754508018494,-0.17860868573188782
NDUFV3,inflammatory,0.12759535014629364,0.3124539852142334,-0.30343103408813477
NEB,inflammatory,0.0765858069062233,0.211384579539299,0.2540556788444519
NECTIN1,damaging,0.32075220346450806,-0.04960746690630913,0.1386660933494568
NECTIN2,other,0.28087884187698364,0.11441657692193985,-0.23417872190475464
NEFL,other,0.09062603116035461,-0.4337405562400818,0.24455931782722473
NEFM,other,0.23656603693962097,0.06380387395620346,-0.13080348074436188
NEIL2,other,0.23851944506168365,-0.24382998049259186,-0.20934686064720154
NEIL3,damaging,0.46165144443511963,0.42934033274650574,-0.028667762875556946
NEK2,other,0.07277239859104156,-0.401754230260849,0.0855039656162262
NEK8,other,0.13354702293872833,-0.014988546259701252,-0.4461910128593445
NEK9,damaging,0.3172297775745392,0.033050697296857834,-0.3108031749725342
NETO2,other,0.22820313274860382,-0.16622859239578247,-0.12983553111553192
NEUROD2,other,0.09012757241725922,-0.4418182969093323,-0.3124529719352722
NEUROG2,damaging,0.5468772053718567,0.35989776253700256,0.25797513127326965
NF2,other,0.15110532939434052,-0.024634765461087227,0.15428504347801208
NFATC4,other,0.2903262972831726,-0.4590548872947693,-0.4089790880680084
NFE2,damaging,0.3228021562099457,0.28605717420578003,0.0883699432015419
NFE2L3,other,0.20176400244235992,-0.3192068934440613,-0.14659200608730316
NFIB,other,0.020748665556311607,-0.4367668926715851,-0.5232314467430115
NFIX,damaging,0.3562384843826294,-0.7472145557403564,-0.02123020775616169
NFKB2,other,0.019368581473827362,-0.3476925492286682,0.25489675998687744
NFKBIB,other,0.043687622994184494,-0.4018300771713257,0.532755970954895
NFKBID,damaging,0.49489274621009827,-0.5428492426872253,-0.23082347214221954
NFRKB,other,0.08136893808841705,0.021472740918397903,0.0031440271995961666
NFU1,other,0.2170000970363617,-0.655878484249115,-0.20298616588115692
NFX1,damaging,0.35780420899391174,0.23224833607673645,-0.47758519649505615
NFXL1,other,0.09989123046398163,0.11291784048080444,-0.07835342735052109
NGRN,inflammatory,0.0031409075018018484,0.2149135023355484,-0.18701514601707458
NHLRC2,other,0.3052500784397125,0.12510310113430023,-0.24961701035499573
NHLRC3,other,0.07845266908407211,0.09237074851989746,0.577525794506073
NIF3L1,other,0.2668250799179077,-0.32450971007347107,-0.4663844406604767
NIN,inflammatory,0.01206489559262991,0.28554898500442505,-0.43600478768348694
NIPAL1,inflammatory,0.10028481483459473,0.36692503094673157,0.37039878964424133
NIPAL2,inflammatory,0.052902620285749435,0.41037464141845703,-0.30021271109580994
NIPAL3,resting_sparing_suppressor,0.09823573380708694,-0.5832852721214294,-0.005567858461290598
NIPSNAP1,resting_sparing_suppressor,0.13111257553100586,-0.6376541256904602,-0.3756926357746124
NIPSNAP2,other,0.1769697219133377,-0.4414491355419159,0.3972280025482178
NIPSNAP3A,inflammatory,0.2290911078453064,0.4103619158267975,-0.3148649036884308
NIPSNAP3B,other,0.017593516036868095,-0.3848594129085541,-0.1979694366455078
NKD1,other,0.3065992295742035,-0.5351950526237488,-0.16047963500022888
NKG7,resting_sparing_suppressor,0.18796800076961517,-0.5043164491653442,-0.48968183994293213
NKRF,damaging,0.3734802007675171,0.3699551224708557,-0.017817271873354912
NKTR,other,0.13187552988529205,-0.16498778760433197,-0.3811551332473755
NKX2-2,inflammatory,0.09074614197015762,0.4717462956905365,-0.314511775970459
NKX2-6,damaging,0.474102258682251,-0.49779289960861206,-0.27827030420303345
NKX3-1,other,0.18164825439453125,0.11372227966785431,-0.16277793049812317
NKX6-3,inflammatory,0.00836631003767252,0.39016494154930115,0.21585583686828613
NLN,other,0.09993236511945724,-0.40770456194877625,0.004959295969456434
NLRC5,inflammatory,0.0485028438270092,0.49688616394996643,0.2596607804298401
NLRP1,resting_sparing_suppressor,0.15881003439426422,-0.6324694752693176,-0.3657076060771942
NLRP2,damaging,0.5943862199783325,0.09940420836210251,0.21206289529800415
NLRX1,damaging,0.4495493471622467,0.5339521169662476,0.45595091581344604
NME1,damaging,0.4409227669239044,-0.6061267852783203,-0.46324843168258667
NME4,other,0.2497273087501526,-0.5233324766159058,0.09134650975465775
NME6,inflammatory,0.21481455862522125,0.29626351594924927,-0.35557907819747925
NME7,other,0.25471365451812744,-0.47863635420799255,0.18496578931808472
NME9,other,0.0225593950599432,-0.14027512073516846,0.2944544553756714
NMI,inflammatory,0.22987137734889984,0.19462569057941437,-0.4001983404159546
NMNAT3,inflammatory,0.14178694784641266,0.6112504601478577,-0.13962127268314362
NMRAL1,damaging,0.4658266305923462,-0.2341282069683075,0.03167612478137016
NMT2,inflammatory,0.09161016345024109,0.4533979296684265,0.08531934767961502
NMUR1,other,0.25176018476486206,-0.48641765117645264,-0.3277486264705658
NNAT,other,0.24701009690761566,-0.31279775500297546,-0.23654884099960327
NNT,resting_sparing_suppressor,0.02774294652044773,-0.5731844305992126,-0.3222125768661499
NOA1,other,0.18515579402446747,-0.14714884757995605,-0.4173273742198944
NOCT,other,0.286287784576416,0.11609631776809692,-0.09545771777629852
NOD1,other,0.1792684644460678,-0.44979849457740784,-0.27742141485214233
NODAL,other,0.08806268870830536,-0.3611625134944916,-0.4926983118057251
NOG,inflammatory,0.09023157507181168,0.2055089920759201,-0.18809665739536285
NOMO1,other,0.25946879386901855,-0.7092554569244385,-0.07928899675607681
NONO,resting_sparing_suppressor,0.1205398440361023,-0.6105349063873291,-0.4687100052833557
NOS3,inflammatory,0.30674174427986145,0.5593087673187256,0.42607125639915466
NOTCH1,other,0.020572340115904808,-0.10793207585811615,0.15332089364528656
NOXA1,damaging,0.5348988771438599,-0.03733857721090317,0.20403118431568146
NPAS1,other,0.24146908521652222,0.04929887503385544,0.3532067537307739
NPC1,inflammatory,0.24557633697986603,0.46821722388267517,0.5249534249305725
NPDC1,other,0.23629629611968994,-0.3405701220035553,-0.41801607608795166
NPHP3,resting_sparing_suppressor,0.06789825111627579,-0.5952967405319214,0.20419400930404663
NPHP4,other,0.24725376069545746,-0.6479495763778687,-0.33390867710113525
NPIPB15,damaging,0.41714608669281006,-0.2806240916252136,0.5329676866531372
NPTN,other,0.15004707872867584,-0.30034729838371277,-0.010287999175488949
NPTX1,other,0.03831138089299202,0.014626437798142433,-0.17345473170280457
NQO1,other,0.1570310890674591,0.08750499039888382,-0.3995349109172821
NQO2,resting_sparing_suppressor,0.1204342469573021,-0.5314527750015259,0.2125134915113449
NR1I2,inflammatory,0.18047423660755157,0.5357226729393005,0.575350821018219
NR1I3,inflammatory,0.02817455306649208,0.49547702074050903,0.5012277960777283
NR2C2,other,0.30529236793518066,-0.5334438681602478,-0.5917654633522034
NR2C2AP,other,0.2910427749156952,-0.59903484582901,0.29113784432411194
NR4A3,resting_sparing_suppressor,0.05015924200415611,-0.6580130457878113,0.030625861138105392
NR5A1,inflammatory,0.2185508757829666,0.5971182584762573,0.5294535756111145
NRAS,other,0.15681077539920807,-0.25956249237060547,0.38972967863082886
NRBP2,inflammatory,0.27631208300590515,0.5292747020721436,0.19284504652023315
NRCAM,other,0.006941298488527536,-0.49128347635269165,0.36481258273124695
NRGN,damaging,0.3526327908039093,-0.5729886293411255,0.2036963403224945
NRM,inflammatory,0.1733890324831009,0.510611355304718,-0.3009355366230011
NRN1,inflammatory,0.0927385613322258,0.6226692199707031,-0.0321829617023468
NRROS,other,0.31277740001678467,-0.21789762377738953,0.17436638474464417
NSD1,inflammatory,0.26449424028396606,0.21367083489894867,0.1926760971546173
NSDHL,other,0.2554078698158264,-0.25891801714897156,-0.20789660513401031
NSMF,other,0.2581578195095062,0.13548287749290466,0.027543039992451668
NSUN2,other,0.12019576877355576,-0.2348654717206955,-0.005774062126874924
NSUN3,other,0.10464479774236679,-0.018148772418498993,0.22343114018440247
NSUN4,other,0.26191747188568115,-0.48985549807548523,-0.03450959175825119
NSUN5,damaging,0.3317105770111084,0.35763728618621826,-0.36110934615135193
NT5C2,inflammatory,0.09166071563959122,0.4170401990413666,0.10648941248655319
NT5C3B,damaging,0.3694169819355011,-0.6214472055435181,-0.023426756262779236
NT5DC1,resting_sparing_suppressor,0.11384584754705429,-0.5169002413749695,-0.174474835395813
NT5DC2,resting_sparing_suppressor,0.15782581269741058,-0.5535473227500916,-0.32690128684043884
NT5DC3,damaging,0.3410225510597229,-0.2530980408191681,-0.5054032802581787
NT5E,damaging,0.44580793380737305,0.1495213806629181,-0.10617167502641678
NTHL1,inflammatory,0.0055188629776239395,0.31424981355667114,-0.32335197925567627
NTMT1,damaging,0.3430379331111908,-0.4814451336860657,-0.23005075752735138
NTN4,inflammatory,0.2707996666431427,0.15441493690013885,-0.0543673112988472
NTNG2,inflammatory,0.2017531394958496,0.32283473014831543,-0.36234623193740845
NTPCR,inflammatory,0.1333172619342804,0.6174114942550659,0.11197039484977722
NTRK3,resting_sparing_suppressor,0.08336127549409866,-0.5920910835266113,-0.28241583704948425
NUAK1,other,0.020689455792307854,0.05976307764649391,0.412972629070282
NUAK2,damaging,0.331801176071167,0.46939122676849365,0.2624255120754242
NUB1,inflammatory,0.11331477016210556,0.5184122920036316,-0.41434648633003235
NUBPL,damaging,0.31841880083084106,0.06176823377609253,0.011399184353649616
NUCB2,other,0.2298220545053482,-0.5779508948326111,-0.2588236927986145
NUCKS1,other,0.09366637468338013,-0.1302560567855835,-0.24667377769947052
NUDCD1,damaging,0.35902878642082214,-0.7586089968681335,-0.6044684648513794
NUDCD2,damaging,0.32943016290664673,-0.08910925686359406,-0.012198942713439465
NUDT1,resting_sparing_suppressor,0.10220424830913544,-0.6023067235946655,-0.408632755279541
NUDT11,other,0.14230775833129883,-0.4012341797351837,-0.2925611138343811
NUDT15,other,0.179876446723938,-0.02645411342382431,-0.4479338526725769
NUDT16,other,0.2202637940645218,-0.08284101635217667,-0.24371260404586792
NUDT19,damaging,0.3280583918094635,0.4411320090293884,-0.29732105135917664
NUDT2,other,0.24889014661312103,-0.6371135115623474,-0.3917703926563263
NUDT3,other,0.06892532855272293,-0.2657817006111145,-0.2159392386674881
NUDT7,damaging,0.37925297021865845,0.5585247874259949,0.05752028897404671
NUDT8,damaging,0.3823237419128418,-0.1807168871164322,-0.11294279992580414
NUDT9,inflammatory,0.07871992141008377,0.3167332410812378,-0.3450852334499359
NUMB,resting_sparing_suppressor,0.0368078276515007,-0.5006433129310608,-0.4352697432041168
NUP35,damaging,0.3317088186740875,-0.47709712386131287,-0.4432178735733032
NUP37,other,0.19020600616931915,-0.32284650206565857,0.199632927775383
NXPE3,inflammatory,0.049631863832473755,0.33573397994041443,0.33675485849380493
OAS1,damaging,0.37693190574645996,-0.5334526896476746,0.19132694602012634
OAS3,other,0.2616795599460602,-0.6406958103179932,-0.5181471705436707
OASL,damaging,0.3803386986255646,-0.46361714601516724,-0.3032819628715515
OAT,other,0.11924468725919724,-0.34170323610305786,-0.024753881618380547
OAZ2,damaging,0.3196317255496979,-0.11745740473270416,-0.5117712020874023
OAZ3,resting_sparing_suppressor,0.18373937904834747,-0.5742643475532532,-0.00917849037796259
OCEL1,other,0.02978680096566677,-0.3260786235332489,-0.11956749111413956
OCRL,damaging,0.4821728765964508,-0.1537085473537445,0.11358433961868286
ODC1,other,0.10969659686088562,-0.3621891438961029,-0.5113875269889832
ODF2,other,0.1658683717250824,-0.09889207035303116,-0.04871004447340965
ODF2L,inflammatory,0.24943764507770538,0.2221173793077469,-0.136966735124588
ODF3B,other,0.13892894983291626,-0.4830966889858246,0.0634869784116745
OFD1,other,0.025880925357341766,-0.4679708778858185,0.2627153694629669
OGFR,other,0.2821998596191406,-0.18486636877059937,-0.1986975371837616
OGFRL1,other,0.08965238183736801,-0.12348080426454544,-0.013949080370366573
OLA1,damaging,0.3615175187587738,-0.2948092818260193,-0.31232285499572754
OLAH,inflammatory,0.07812797278165817,0.3365619480609894,-0.2838602364063263
OLIG1,other,0.01257344614714384,-0.2836136221885681,0.3098440170288086
OLIG3,inflammatory,0.22412361204624176,0.5359703898429871,0.010941225104033947
OMA1,damaging,0.35301733016967773,0.010319189168512821,0.06722316890954971
ONECUT1,other,0.08529619872570038,-0.04222137853503227,-0.37462708353996277
ONECUT2,other,0.1724831759929657,-0.28645244240760803,0.09277287125587463
OPA3,other,0.2615586817264557,-0.34556978940963745,-0.5605695247650146
OPN3,inflammatory,0.1163124144077301,0.31518083810806274,0.15813520550727844
OPTN,damaging,0.38099008798599243,-0.07273617386817932,-0.013922596350312233
OR52N4,other,0.161953404545784,0.10905687510967255,0.48821982741355896
ORAI2,other,0.006739167962223291,-0.31937921047210693,-0.30258968472480774
OS9,resting_sparing_suppressor,0.15699896216392517,-0.626293420791626,-0.44570261240005493
OSBPL10,other,0.21194328367710114,-0.020801233127713203,-0.35519272089004517
OSBPL5,other,0.2161892205476761,-0.4493362307548523,0.3529764413833618
OSBPL8,damaging,0.36925894021987915,-0.5079869627952576,-0.4968075752258301
OSER1,inflammatory,0.2355799376964569,0.18762783706188202,0.1524079591035843
OSGIN2,other,0.15567585825920105,-0.251444548368454,-0.43962183594703674
OSM,damaging,0.37837398052215576,-0.48990577459335327,-0.011338915675878525
OSMR,inflammatory,0.025378776714205742,0.39788514375686646,-0.018502729013562202
OSR1,other,0.2920830547809601,-0.7527039051055908,-0.5644227862358093
OSR2,damaging,0.38069140911102295,-0.6476731896400452,-0.43622279167175293
OSTM1,other,0.05900396779179573,-0.4123654067516327,0.036579377949237823
OTOG,damaging,0.32452869415283203,-0.07443466037511826,0.14289610087871552
OTUB1,other,0.3101809620857239,-0.5700663328170776,-0.5205655097961426
OTUD1,other,0.28107282519340515,-0.6569381952285767,-0.5625840425491333
OTUD7B,resting_sparing_suppressor,0.166456401348114,-0.6333994269371033,-0.5141388177871704
OTX1,other,0.20256680250167847,-0.17031854391098022,0.2800406515598297
