gene,condition,EN_D1,EN_D4
LRRFIP2,Stim8hr,7.955198287963867,6.214056491851807
LRRN2,Stim8hr,7.884069919586182,5.008284568786621
LRWD1,Stim8hr,7.996656894683838,5.43313455581665
LSM12,Stim8hr,7.917286396026611,4.890066623687744
LSM14A,Stim8hr,7.998757839202881,6.150875091552734
LSM14B,Stim8hr,7.935615539550781,5.473830223083496
LST1,Stim8hr,7.986099720001221,4.213698387145996
LTA4H,Stim8hr,7.998720645904541,5.292619228363037
LTB4R2,Stim8hr,7.975059509277344,4.877072811126709
LTBP1,Stim8hr,7.725625038146973,5.101161003112793
LTBP4,Stim8hr,7.987189769744873,5.429138660430908
LTF,Stim8hr,7.894381523132324,4.927464962005615
LTK,Stim8hr,7.982752323150635,5.7094902992248535
LTN1,Stim8hr,7.425724029541016,5.143606185913086
LUZP1,Stim8hr,7.921298027038574,4.716851234436035
LXN,Stim8hr,7.978452682495117,4.613709926605225
LY6E,Stim8hr,7.885167598724365,5.572187900543213
LY6G6F,Stim8hr,7.9977264404296875,4.238378524780273
LY75,Stim8hr,7.098717212677002,5.40181303024292
LY86,Stim8hr,7.99594783782959,4.752883434295654
LY9,Stim8hr,7.935421466827393,4.6558027267456055
LY96,Stim8hr,7.994325637817383,5.648398399353027
LYG1,Stim8hr,7.9524006843566895,5.032057285308838
LYPLA1,Stim8hr,7.534933567047119,5.253177642822266
LYPLAL1,Stim8hr,7.894562244415283,5.1301422119140625
LYRM7,Stim8hr,7.776084899902344,5.396932601928711
LYRM9,Stim8hr,7.782736301422119,4.975612640380859
LYSMD1,Stim8hr,7.8187432289123535,5.2835564613342285
LYSMD3,Stim8hr,7.549775123596191,5.198283672332764
LYSMD4,Stim8hr,7.948413848876953,4.602849960327148
LZTFL1,Stim8hr,7.997055530548096,4.7103047370910645
LZTR1,Stim8hr,7.048528671264648,5.282444477081299
LZTS1,Stim8hr,7.820410251617432,5.31370735168457
M6PR,Stim8hr,7.796901702880859,5.323032855987549
MACC1,Stim8hr,7.999747276306152,5.497447967529297
MACROD1,Stim8hr,7.935967445373535,4.507557392120361
MAD2L1BP,Stim8hr,7.216775894165039,5.359396934509277
MADD,Stim8hr,7.37129545211792,5.317094802856445
MAFA,Stim8hr,7.992830753326416,5.500741004943848
MAFF,Stim8hr,7.848451137542725,5.047682285308838
MAFG,Stim8hr,7.304128646850586,5.097564220428467
MAFK,Stim8hr,7.989771842956543,5.184481620788574
MAGEF1,Stim8hr,7.998318195343018,4.366872787475586
MAGEH1,Stim8hr,7.989225387573242,5.076414108276367
MAGI1,Stim8hr,7.943492889404297,5.8766984939575195
MAGI3,Stim8hr,7.993377685546875,4.7143635749816895
MAGOHB,Stim8hr,7.390589237213135,5.312963962554932
MAIP1,Stim8hr,7.999355792999268,4.176994323730469
MAK,Stim8hr,7.735976219177246,4.1131181716918945
MAL,Stim8hr,7.978451251983643,5.590841293334961
MALT1,Stim8hr,7.99947452545166,5.783264636993408
MAML2,Stim8hr,7.880404949188232,5.7052154541015625
MAML3,Stim8hr,7.858290195465088,6.708760738372803
MAMLD1,Stim8hr,7.99937105178833,5.307154655456543
MAN1A1,Stim8hr,7.811229705810547,5.303226470947266
MAN1B1,Stim8hr,7.998703479766846,6.029833793640137
MAN2A1,Stim8hr,7.999349117279053,5.26710844039917
MAN2A2,Stim8hr,7.992583274841309,5.7483673095703125
MAN2B1,Stim8hr,7.663540840148926,5.587721824645996
MAN2B2,Stim8hr,7.990161895751953,5.243988513946533
MANBAL,Stim8hr,7.922261714935303,5.374903202056885
MANF,Stim8hr,7.9893293380737305,5.277469635009766
MANSC1,Stim8hr,7.972308158874512,5.324655532836914
MAOA,Stim8hr,7.89045524597168,5.56084680557251
MAOB,Stim8hr,7.371467113494873,5.092983722686768
MAP1LC3A,Stim8hr,7.999606609344482,5.0708513259887695
MAP1LC3B,Stim8hr,7.998091220855713,5.548388957977295
MAP2K1,Stim8hr,7.708432197570801,4.8074049949646
MAP2K2,Stim8hr,7.5803728103637695,5.782823085784912
MAP2K3,Stim8hr,7.803952693939209,5.413363456726074
MAP2K4,Stim8hr,7.016199588775635,5.437338352203369
MAP3K11,Stim8hr,7.989403247833252,5.774025917053223
MAP3K2,Stim8hr,7.848407745361328,6.075840473175049
MAP3K21,Stim8hr,7.886662483215332,4.975153923034668
MAP3K3,Stim8hr,7.9164252281188965,4.966807842254639
MAP3K4,Stim8hr,7.310230255126953,5.162497043609619
MAP3K6,Stim8hr,7.99736213684082,4.491909980773926
MAP3K8,Stim8hr,7.33612585067749,5.494086265563965
MAP3K9,Stim8hr,7.99337911605835,3.6329009532928467
MAP4K1,Stim8hr,7.969608306884766,4.911351680755615
MAP4K3,Stim8hr,7.960893154144287,5.036581516265869
MAP4K5,Stim8hr,7.99284553527832,5.482057094573975
MAP6D1,Stim8hr,7.494246482849121,4.927916526794434
MAP7D1,Stim8hr,7.975890636444092,5.3259687423706055
MAP7D3,Stim8hr,7.377588272094727,5.197366714477539
MAP9,Stim8hr,7.038996696472168,4.67408561706543
MAPK1,Stim8hr,7.999302387237549,5.129716396331787
MAPK10,Stim8hr,7.981413841247559,5.220531463623047
MAPK12,Stim8hr,7.5476603507995605,5.341150760650635
MAPK13,Stim8hr,7.751347541809082,5.443282127380371
MAPK3,Stim8hr,7.523043632507324,5.276919364929199
MAPK6,Stim8hr,7.6758904457092285,5.070671558380127
MAPK8,Stim8hr,7.140853404998779,5.2359843254089355
MAPK8IP3,Stim8hr,7.805420875549316,4.903830528259277
MAPK9,Stim8hr,7.778660297393799,5.308177947998047
MAPKAP1,Stim8hr,7.962305545806885,5.719407558441162
MAPKAPK2,Stim8hr,7.2214789390563965,5.3036112785339355
MAPKAPK3,Stim8hr,7.997586250305176,4.664298057556152
MAPKAPK5,Stim8hr,7.9587082862854,5.279852390289307
MAPKBP1,Stim8hr,7.813093662261963,5.303140163421631
MAPRE1,Stim8hr,7.018310546875,5.3180694580078125
MAPRE2,Stim8hr,7.966267108917236,6.205850124359131
MARCKS,Stim8hr,7.930985927581787,5.608140468597412
MARS2,Stim8hr,7.668220043182373,5.332462787628174
MAST2,Stim8hr,7.985382556915283,6.209152698516846
MATK,Stim8hr,7.806271553039551,5.324787139892578
MATN2,Stim8hr,7.814972877502441,5.172961235046387
MAVS,Stim8hr,7.153411388397217,5.364095687866211
MBD1,Stim8hr,7.450077533721924,5.3495259284973145
MBD3,Stim8hr,7.927789688110352,5.322612762451172
MBD4,Stim8hr,7.392065048217773,5.37905740737915
MBIP,Stim8hr,7.44100284576416,5.321998596191406
MBLAC2,Stim8hr,7.9989013671875,4.432649612426758
MBOAT1,Stim8hr,7.815221786499023,5.400815963745117
MBOAT2,Stim8hr,7.707766056060791,4.561758041381836
MC1R,Stim8hr,7.721151351928711,4.87872314453125
MCAT,Stim8hr,7.999731063842773,4.446050643920898
MCCC1,Stim8hr,7.99702262878418,4.670759201049805
MCCC2,Stim8hr,7.941501140594482,4.923252105712891
MCEMP1,Stim8hr,7.969839572906494,4.355071544647217
MCF2L,Stim8hr,7.994682312011719,4.334360599517822
MCM8,Stim8hr,7.339016437530518,5.35776948928833
MCOLN1,Stim8hr,7.978283882141113,4.7721943855285645
MCPH1,Stim8hr,7.490178108215332,4.584962368011475
MCTP1,Stim8hr,7.94696044921875,4.691586971282959
MCTS1,Stim8hr,7.068919658660889,5.0345635414123535
MCUB,Stim8hr,7.510094165802002,5.57822322845459
MCUR1,Stim8hr,7.976536750793457,5.346712112426758
MDGA1,Stim8hr,7.935580730438232,5.432196617126465
MDH1,Stim8hr,7.988242149353027,4.784494400024414
MDH2,Stim8hr,7.994101047515869,4.871407508850098
MDM1,Stim8hr,7.839772701263428,5.565147399902344
MDP1,Stim8hr,7.967691421508789,5.200708866119385
ME1,Stim8hr,7.993498802185059,5.359803676605225
ME2,Stim8hr,7.992802619934082,5.23228120803833
MEA1,Stim8hr,7.921778678894043,4.972900867462158
MECR,Stim8hr,7.93712854385376,5.528823375701904
MED13,Stim8hr,7.123154163360596,5.373968601226807
MED15,Stim8hr,7.744431972503662,5.163815498352051
MED23,Stim8hr,7.6698479652404785,4.732789039611816
MED24,Stim8hr,7.99920129776001,4.803111553192139
MED25,Stim8hr,7.703832626342773,4.950069427490234
MEF2D,Stim8hr,7.707992076873779,4.425004959106445
MEFV,Stim8hr,7.995046615600586,5.787786483764648
MEGF8,Stim8hr,7.992237091064453,4.963873386383057
MEI1,Stim8hr,7.968996524810791,5.268192291259766
MEIS1,Stim8hr,7.411827087402344,5.022744178771973
MEN1,Stim8hr,7.606599807739258,4.98472261428833
MEOX1,Stim8hr,7.521571159362793,4.958052635192871
MEOX2,Stim8hr,7.752583980560303,4.9396138191223145
MESP1,Stim8hr,7.970822811126709,4.94327974319458
MESP2,Stim8hr,7.338473320007324,5.0813798904418945
METRNL,Stim8hr,7.376112937927246,4.596502780914307
METTL15,Stim8hr,7.997581958770752,5.413463115692139
METTL22,Stim8hr,7.711132526397705,4.360407829284668
METTL23,Stim8hr,7.339339256286621,5.41988468170166
METTL25,Stim8hr,7.758353233337402,4.994351387023926
METTL26,Stim8hr,7.490649700164795,4.771209716796875
METTL5,Stim8hr,7.9767889976501465,5.855153560638428
METTL7A,Stim8hr,7.993579864501953,4.466083526611328
METTL8,Stim8hr,7.99252462387085,5.317525863647461
MEX3D,Stim8hr,7.987724781036377,4.483023643493652
MFAP3L,Stim8hr,7.763122081756592,5.580035209655762
MFF,Stim8hr,7.99598503112793,5.257475852966309
MFGE8,Stim8hr,7.962944030761719,6.4478912353515625
MFHAS1,Stim8hr,7.8556342124938965,5.734416961669922
MFN1,Stim8hr,7.998494625091553,6.025763988494873
MFNG,Stim8hr,7.944086074829102,5.010544776916504
MFSD1,Stim8hr,7.9698638916015625,4.737859725952148
MFSD12,Stim8hr,7.780074596405029,5.255011558532715
MFSD13A,Stim8hr,7.9842143058776855,5.705531597137451
MFSD14B,Stim8hr,7.603664398193359,5.108614444732666
MFSD2A,Stim8hr,7.653650760650635,5.548943519592285
MFSD4B,Stim8hr,7.96384859085083,5.442834377288818
MFSD9,Stim8hr,7.944921493530273,4.563467025756836
MGAM,Stim8hr,7.904025554656982,5.248754024505615
MGAT4B,Stim8hr,7.804110050201416,5.798882484436035
MGAT5,Stim8hr,7.1005096435546875,5.406412601470947
MGLL,Stim8hr,7.881982326507568,5.062912464141846
MGME1,Stim8hr,7.973012924194336,5.27511739730835
MGMT,Stim8hr,7.095093727111816,5.544095039367676
MGP,Stim8hr,7.902467250823975,4.624642372131348
MGST1,Stim8hr,7.469326019287109,5.1944427490234375
MGST2,Stim8hr,7.990715503692627,5.764102458953857
MGST3,Stim8hr,7.9391188621521,5.327641010284424
MIA2,Stim8hr,7.74168062210083,5.28759241104126
MIB1,Stim8hr,7.4306793212890625,5.060101509094238
MICA,Stim8hr,7.970615863800049,4.762021064758301
MICAL1,Stim8hr,7.994353294372559,5.183969497680664
MICAL3,Stim8hr,7.309032917022705,5.5444488525390625
MICALL1,Stim8hr,7.981545925140381,5.0069990158081055
MICU1,Stim8hr,7.889853000640869,5.687612056732178
MID1IP1,Stim8hr,7.771608829498291,4.688208103179932
MID2,Stim8hr,7.996577739715576,4.387369155883789
MIDN,Stim8hr,7.269021034240723,5.337899208068848
MIEF1,Stim8hr,7.306146621704102,5.412102699279785
MIEF2,Stim8hr,7.9879279136657715,4.780876159667969
MIEN1,Stim8hr,7.9837751388549805,4.918184757232666
MIER2,Stim8hr,7.874900817871094,5.4170966148376465
MIER3,Stim8hr,7.068748474121094,4.971798419952393
MIF,Stim8hr,7.82609224319458,5.4134416580200195
MIF4GD,Stim8hr,7.888439178466797,5.622785568237305
MIGA1,Stim8hr,7.401038646697998,5.292037010192871
MIGA2,Stim8hr,7.893675327301025,5.28684139251709
MIIP,Stim8hr,7.9795122146606445,4.4912543296813965
MINDY1,Stim8hr,7.995793342590332,5.215785980224609
MINDY2,Stim8hr,7.9975385665893555,4.921018600463867
MINDY3,Stim8hr,7.525200843811035,5.470793724060059
MINPP1,Stim8hr,7.972962379455566,5.60379695892334
MIPEP,Stim8hr,7.896036624908447,5.9957594871521
MITD1,Stim8hr,7.903359889984131,5.50818395614624
MITF,Stim8hr,7.966312408447266,5.2592902183532715
MIXL1,Stim8hr,7.318624019622803,5.222865581512451
MKLN1,Stim8hr,7.175486087799072,5.108023643493652
MKNK1,Stim8hr,7.1106696128845215,5.056163787841797
MKRN2,Stim8hr,7.608363628387451,5.351683616638184
MKRN3,Stim8hr,7.754275321960449,5.309253215789795
MKS1,Stim8hr,7.956674575805664,5.661317348480225
MKX,Stim8hr,7.753706932067871,5.798960208892822
MLANA,Stim8hr,7.994813442230225,4.453547954559326
MLEC,Stim8hr,7.566556930541992,5.35759973526001
MLF1,Stim8hr,7.94425106048584,5.318439483642578
MLH1,Stim8hr,7.621884346008301,5.25974178314209
MLH3,Stim8hr,7.899460315704346,4.5001397132873535
MLKL,Stim8hr,7.957385540008545,4.771430015563965
MLLT1,Stim8hr,7.991355895996094,6.057920932769775
MLST8,Stim8hr,7.765349388122559,5.088973045349121
MLXIPL,Stim8hr,7.999239921569824,4.007009506225586
MMAA,Stim8hr,7.994401931762695,5.471224308013916
MMADHC,Stim8hr,7.384817600250244,5.329483985900879
MMP17,Stim8hr,7.993624687194824,4.326870918273926
MMP28,Stim8hr,7.987491607666016,4.379552841186523
MMP3,Stim8hr,7.761542320251465,5.34323787689209
MMP9,Stim8hr,7.979438781738281,5.86907434463501
MMRN1,Stim8hr,7.923546314239502,5.760101318359375
MND1,Stim8hr,7.272645950317383,5.186614990234375
MNDA,Stim8hr,7.999501705169678,5.538317680358887
MNX1,Stim8hr,7.823326587677002,4.978043556213379
MOAP1,Stim8hr,7.986324310302734,4.840786933898926
MOB1B,Stim8hr,7.661827087402344,4.924356460571289
MOB3B,Stim8hr,7.999786376953125,6.0036163330078125
MOCS1,Stim8hr,7.781242847442627,4.90952205657959
MOCS2,Stim8hr,7.9989166259765625,4.992575168609619
MON1A,Stim8hr,7.996477127075195,5.77190637588501
MON1B,Stim8hr,7.884185791015625,5.163875102996826
MORC3,Stim8hr,7.699785232543945,5.114251613616943
MORC4,Stim8hr,7.976560115814209,5.8807477951049805
MORF4L2,Stim8hr,7.80106782913208,5.698208332061768
MORN2,Stim8hr,7.461528778076172,5.27255392074585
MORN4,Stim8hr,7.248987197875977,4.683886528015137
MOSMO,Stim8hr,7.96920919418335,6.626445770263672
MOSPD1,Stim8hr,7.992758274078369,4.698021411895752
MOSPD2,Stim8hr,7.706420421600342,5.5949931144714355
MOSPD3,Stim8hr,7.66270112991333,4.683010101318359
MPC1,Stim8hr,7.851196765899658,5.278989315032959
MPG,Stim8hr,7.988052845001221,5.359829902648926
MPI,Stim8hr,7.61851692199707,5.502959728240967
MPIG6B,Stim8hr,7.7625908851623535,5.696888446807861
MPLKIP,Stim8hr,7.031623363494873,5.37947940826416
MPO,Stim8hr,7.982332229614258,4.371771812438965
MPP2,Stim8hr,7.947361469268799,4.5875139236450195
MPP7,Stim8hr,7.966366767883301,5.720957279205322
MPPE1,Stim8hr,7.955002307891846,4.813586235046387
MPRIP,Stim8hr,7.425652503967285,5.487057209014893
MPST,Stim8hr,7.99830436706543,4.466621398925781
MPV17L,Stim8hr,7.048288822174072,5.2273430824279785
MPV17L2,Stim8hr,7.888332366943359,4.59429931640625
MPZL1,Stim8hr,7.9838104248046875,5.331628322601318
MPZL2,Stim8hr,7.98558235168457,4.946484088897705
MRC2,Stim8hr,7.436986923217773,5.715276718139648
MREG,Stim8hr,7.205740928649902,5.511269569396973
MRFAP1L1,Stim8hr,7.900102138519287,4.847351551055908
MRGPRD,Stim8hr,7.931951999664307,5.784224510192871
MRI1,Stim8hr,7.70862340927124,5.553152561187744
MRM2,Stim8hr,7.9409260749816895,4.8331780433654785
MRNIP,Stim8hr,7.928231239318848,5.515637397766113
MROH6,Stim8hr,7.513553142547607,5.637970924377441
MRRF,Stim8hr,7.962886810302734,5.020387172698975
MRS2,Stim8hr,7.991384983062744,4.404470920562744
MS4A6A,Stim8hr,7.970919609069824,5.33698844909668
MSANTD2,Stim8hr,7.834690570831299,5.6267900466918945
MSANTD3,Stim8hr,7.520228862762451,4.719171047210693
MSANTD4,Stim8hr,7.240240097045898,5.438899993896484
MSC,Stim8hr,7.98832893371582,5.199686527252197
MSH2,Stim8hr,7.498875617980957,4.730961799621582
MSH5,Stim8hr,7.929652214050293,5.024770736694336
MSH6,Stim8hr,7.8844709396362305,5.215480327606201
MSI2,Stim8hr,7.130385398864746,5.198812484741211
MSRA,Stim8hr,7.779163360595703,5.495262145996094
MSRB1,Stim8hr,7.998898983001709,5.340229034423828
MSRB2,Stim8hr,7.95824670791626,5.404613494873047
MSX1,Stim8hr,7.971565246582031,5.350852012634277
MSX2,Stim8hr,7.983089923858643,4.874424457550049
MT1E,Stim8hr,7.960484504699707,4.73088264465332
MT1F,Stim8hr,7.985720634460449,5.592319011688232
MT1G,Stim8hr,7.177088260650635,5.5643463134765625
MT1H,Stim8hr,7.9815592765808105,5.306316375732422
MT1X,Stim8hr,7.993058681488037,4.199434757232666
MT2A,Stim8hr,7.255585193634033,5.505215644836426
MT3,Stim8hr,7.402829647064209,3.6665515899658203
MTA1,Stim8hr,7.218171119689941,5.596953868865967
MTA2,Stim8hr,7.09373140335083,5.3466477394104
MTA3,Stim8hr,7.977624416351318,5.377805233001709
MTAP,Stim8hr,7.592826843261719,5.608124256134033
MTCH1,Stim8hr,7.264110088348389,5.4249467849731445
MTCH2,Stim8hr,7.560638904571533,5.9258599281311035
MTDH,Stim8hr,7.991598129272461,5.054751396179199
MTERF1,Stim8hr,7.99973201751709,4.675644397735596
MTERF3,Stim8hr,7.981524467468262,5.980892658233643
MTF2,Stim8hr,7.916296005249023,4.883934020996094
MTFP1,Stim8hr,7.9831109046936035,5.7530975341796875
MTFR1,Stim8hr,7.997860908508301,5.597173690795898
MTFR1L,Stim8hr,7.986621379852295,5.365898132324219
MTG1,Stim8hr,7.99838399887085,5.51068115234375
MTHFD1L,Stim8hr,7.996079444885254,4.541810989379883
MTHFD2,Stim8hr,7.985963821411133,4.530087947845459
MTHFD2L,Stim8hr,7.999805450439453,6.246683597564697
MTHFSD,Stim8hr,7.866908073425293,5.066592216491699
MTIF2,Stim8hr,7.598352909088135,4.879312515258789
MTM1,Stim8hr,7.772906303405762,4.9708685874938965
MTMR1,Stim8hr,7.017642021179199,5.265439987182617
MTMR10,Stim8hr,7.916164875030518,4.878313064575195
MTMR11,Stim8hr,7.997718334197998,5.99093770980835
MTMR12,Stim8hr,7.908419609069824,5.362369537353516
MTMR14,Stim8hr,7.989757061004639,5.436628341674805
MTMR7,Stim8hr,7.999075412750244,5.149120807647705
MTMR8,Stim8hr,7.099345684051514,5.4054365158081055
MTMR9,Stim8hr,7.980514049530029,5.127455711364746
MTO1,Stim8hr,7.975957870483398,4.984927654266357
MTRF1,Stim8hr,7.932854652404785,4.991281986236572
MTRF1L,Stim8hr,7.997096538543701,5.109827041625977
MTRR,Stim8hr,7.931818962097168,5.371206283569336
MTUS1,Stim8hr,7.950623512268066,4.951478958129883
MTX3,Stim8hr,7.9150390625,5.944377422332764
MUC1,Stim8hr,7.997833728790283,6.443242073059082
MUC13,Stim8hr,7.321486473083496,5.166241645812988
MUC16,Stim8hr,7.972105979919434,5.165278434753418
MUC19,Stim8hr,7.877124786376953,5.356657028198242
MUC3A,Stim8hr,7.998579978942871,4.807765483856201
MUC5AC,Stim8hr,7.395359516143799,5.288406848907471
MUC5B,Stim8hr,7.808963298797607,4.9186248779296875
MUCL1,Stim8hr,7.695614814758301,4.8349199295043945
MUTYH,Stim8hr,7.494431495666504,5.098624229431152
MVB12A,Stim8hr,7.943630218505859,4.298119068145752
MVP,Stim8hr,7.99686336517334,3.9756855964660645
MX1,Stim8hr,7.990825176239014,4.802692413330078
MXD3,Stim8hr,7.993612766265869,4.949272155761719
MXD4,Stim8hr,7.9982194900512695,4.939633846282959
MXRA8,Stim8hr,7.969173431396484,4.616724491119385
MYADM,Stim8hr,7.999151229858398,5.210907459259033
MYB,Stim8hr,7.999057769775391,4.9116997718811035
MYBL1,Stim8hr,7.986790657043457,4.604228496551514
MYCBP,Stim8hr,7.673722743988037,5.161905765533447
MYCBP2,Stim8hr,7.321517467498779,5.680716514587402
MYCL,Stim8hr,7.988595962524414,5.521137714385986
MYCN,Stim8hr,7.740537643432617,5.779736042022705
MYD88,Stim8hr,7.876048564910889,5.0189924240112305
MYDGF,Stim8hr,7.699763774871826,5.661019802093506
MYF6,Stim8hr,7.99073600769043,4.986417770385742
MYH11,Stim8hr,7.840073108673096,4.9593024253845215
MYL12A,Stim8hr,7.544718265533447,5.2494730949401855
MYL6,Stim8hr,7.730003356933594,5.004452705383301
MYL6B,Stim8hr,7.99567174911499,6.037734508514404
MYLIP,Stim8hr,7.9935712814331055,5.089049339294434
MYLK,Stim8hr,7.975352764129639,5.698193550109863
MYLK4,Stim8hr,7.998706340789795,5.854264259338379
MYO15A,Stim8hr,7.085468769073486,5.140288829803467
MYO15B,Stim8hr,7.99968957901001,5.7336812019348145
MYO16,Stim8hr,7.994355201721191,4.16615104675293
MYO19,Stim8hr,7.12917423248291,5.391218662261963
MYO1B,Stim8hr,7.999212741851807,5.0162787437438965
MYO1C,Stim8hr,7.060002326965332,5.433654308319092
MYO1D,Stim8hr,7.868838310241699,4.380359172821045
MYO1E,Stim8hr,7.9968438148498535,5.523200035095215
MYO1F,Stim8hr,7.98166561126709,4.867747783660889
MYO6,Stim8hr,7.842275619506836,4.946579933166504
MYO9A,Stim8hr,7.9648966789245605,5.364016056060791
MYOF,Stim8hr,7.864605903625488,5.112968444824219
MYRF,Stim8hr,7.2347412109375,5.5115790367126465
MYRFL,Stim8hr,7.997763633728027,6.274547100067139
MYSM1,Stim8hr,7.189610481262207,5.485441207885742
MZF1,Stim8hr,7.235156536102295,5.104771137237549
N4BP2,Stim8hr,7.849002838134766,5.13446044921875
N4BP2L1,Stim8hr,7.9405951499938965,5.200686454772949
NAA60,Stim8hr,7.637316703796387,5.347476959228516
NAA80,Stim8hr,7.996553421020508,5.989887237548828
NAAA,Stim8hr,7.751129627227783,4.651279926300049
NAALAD2,Stim8hr,7.997128486633301,5.000799655914307
NAALADL1,Stim8hr,7.679872512817383,5.385744094848633
NAB1,Stim8hr,7.803366184234619,5.1657490730285645
NAB2,Stim8hr,7.881122589111328,5.4209675788879395
NABP1,Stim8hr,7.9370856285095215,5.97686243057251
NACC2,Stim8hr,7.845958232879639,5.251918792724609
NADK,Stim8hr,7.227785587310791,5.398212909698486
NAGA,Stim8hr,7.418997287750244,5.1048688888549805
NAGK,Stim8hr,7.999705791473389,5.525012969970703
NAGPA,Stim8hr,7.506582260131836,4.880558967590332
NAIF1,Stim8hr,7.995828628540039,5.3857316970825195
NANOGNB,Stim8hr,7.805843353271484,4.639276027679443
NANOS1,Stim8hr,7.996853828430176,6.231324672698975
NANP,Stim8hr,7.988202095031738,5.764052867889404
NANS,Stim8hr,7.775396823883057,5.303826808929443
NAP1L3,Stim8hr,7.9112396240234375,5.7835164070129395
NAP1L5,Stim8hr,7.9929280281066895,5.043298244476318
NAPB,Stim8hr,7.52437162399292,5.251171588897705
NAPEPLD,Stim8hr,7.656981945037842,4.785526275634766
NAPRT,Stim8hr,7.99346399307251,5.504323959350586
NAPSA,Stim8hr,7.991576671600342,5.005120277404785
NARS2,Stim8hr,7.399286270141602,5.782540798187256
NAT1,Stim8hr,7.474716663360596,5.388583183288574
NAT9,Stim8hr,7.763533115386963,4.521397590637207
NATD1,Stim8hr,7.980189800262451,4.905662536621094
NAV1,Stim8hr,7.954328536987305,4.1834235191345215
NAXE,Stim8hr,7.825059413909912,5.326458930969238
NBEA,Stim8hr,7.819820880889893,4.8445563316345215
NBEAL1,Stim8hr,7.778633117675781,5.303876876831055
NBEAL2,Stim8hr,7.202813148498535,5.244853973388672
NBL1,Stim8hr,7.022950172424316,4.840945720672607
NBPF1,Stim8hr,7.626046657562256,4.6070475578308105
NBPF3,Stim8hr,7.997829914093018,5.7473602294921875
NCAM1,Stim8hr,7.932814598083496,5.897861003875732
NCBP3,Stim8hr,7.7647929191589355,5.142426013946533
NCEH1,Stim8hr,7.972940444946289,6.182427406311035
NCF1,Stim8hr,7.94809103012085,4.231334209442139
NCF4,Stim8hr,7.998297214508057,4.500304222106934
NCK1,Stim8hr,7.9145684242248535,4.777818202972412
NCK2,Stim8hr,7.935156345367432,4.9447808265686035
NCKAP1L,Stim8hr,7.998723030090332,5.362771511077881
NCKAP5L,Stim8hr,7.99344539642334,6.123876571655273
NCOA2,Stim8hr,7.890040874481201,5.050295829772949
NCOA4,Stim8hr,7.820621490478516,5.116876602172852
NCOR1,Stim8hr,7.9831719398498535,5.514546871185303
NCR3,Stim8hr,7.576539993286133,5.2284440994262695
NCS1,Stim8hr,7.966845989227295,4.7623748779296875
NDE1,Stim8hr,7.994892597198486,5.266357421875
NDRG2,Stim8hr,7.771999359130859,4.975639343261719
NDRG3,Stim8hr,7.391557216644287,4.993095397949219
NDST1,Stim8hr,7.874225616455078,5.082076549530029
NDST2,Stim8hr,7.319969177246094,5.246473789215088
NDUFA11,Stim8hr,7.928153991699219,4.89408540725708
NDUFA12,Stim8hr,7.931966781616211,4.614865779876709
NDUFA3,Stim8hr,7.846280574798584,5.586414337158203
NDUFA4,Stim8hr,7.388217926025391,5.7393012046813965
NDUFA6,Stim8hr,7.913822174072266,5.229232311248779
NDUFA9,Stim8hr,7.843785762786865,4.747098922729492
NDUFAF1,Stim8hr,7.909590244293213,4.998412132263184
NDUFAF2,Stim8hr,7.624172687530518,5.404197692871094
NDUFAF3,Stim8hr,7.857470512390137,5.337734699249268
NDUFAF4,Stim8hr,7.131448745727539,5.591209888458252
NDUFAF6,Stim8hr,7.497338771820068,5.497917652130127
NDUFB11,Stim8hr,7.449994087219238,5.45669412612915
NDUFB2,Stim8hr,7.994273662567139,5.473910808563232
NDUFB4,Stim8hr,7.997626304626465,4.384484767913818
NDUFB9,Stim8hr,7.96036958694458,5.00455379486084
NDUFC1,Stim8hr,7.978308200836182,5.412440299987793
NDUFC2,Stim8hr,7.081145763397217,5.352407932281494
NDUFS1,Stim8hr,7.845063209533691,4.638917922973633
NDUFS4,Stim8hr,7.985361576080322,6.200260639190674
NDUFS5,Stim8hr,7.591265678405762,4.836461067199707
NDUFS6,Stim8hr,7.791678428649902,4.928223133087158
NDUFS7,Stim8hr,7.543370723724365,5.755820274353027
NDUFS8,Stim8hr,7.9837870597839355,4.659255027770996
NDUFV1,Stim8hr,7.937496662139893,5.375647068023682
NDUFV2,Stim8hr,7.9375505447387695,5.724955081939697
NDUFV3,Stim8hr,7.040462970733643,5.546978950500488
NEB,Stim8hr,7.926009178161621,4.671659469604492
NECTIN1,Stim8hr,7.603055000305176,5.1838788986206055
NECTIN2,Stim8hr,7.914641380310059,5.646058082580566
NECTIN3,Stim8hr,7.9825825691223145,4.916735649108887
NEDD4L,Stim8hr,7.60310697555542,5.021564960479736
NEFL,Stim8hr,7.980081558227539,4.758867263793945
NEFM,Stim8hr,7.999760627746582,4.804469585418701
NEIL1,Stim8hr,7.999436855316162,5.517640590667725
NEIL2,Stim8hr,7.828742980957031,5.19654655456543
NEK1,Stim8hr,7.934416770935059,4.670430660247803
NEK2,Stim8hr,7.240814208984375,4.427495002746582
NEK3,Stim8hr,7.989785671234131,5.276222229003906
NEK8,Stim8hr,7.6636223793029785,6.269662380218506
NEK9,Stim8hr,7.712497711181641,5.41038179397583
NETO2,Stim8hr,7.9968485832214355,5.179123878479004
NEU3,Stim8hr,7.851569652557373,5.696085453033447
