perturbation,line,state,EN_mean,EN_lo,EN_hi,argmin_mean,argmin_lo,argmin_hi,rstar_mean,rstar_lo,rstar_hi,splithalf_rho_EN,splithalf_rho_argmin,occ_entropy,state_div,cell_disp,effect_size,n_de,n_cells
MRPL50,k562,G2M,4.3208,3.8338,4.6408,6.6,1.0,8.0,6.6,1.0,8.0,0.9554,0.8305,0.8665,0.00204,0.13319,2.1284,86,147
MRPL51,k562,G1,3.3746,2.8572,4.3272,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8444,0.00041,0.1317,2.8954,150,104
MRPL51,k562,S,3.36,2.7444,4.3951,7.733,5.4,8.0,7.733,5.4,8.0,0.9481,0.831,0.8444,0.00041,0.1317,2.8954,150,104
MRPL51,k562,G2M,3.2272,2.5692,4.6292,7.533,3.45,8.0,7.533,3.45,8.0,0.9554,0.8305,0.8444,0.00041,0.1317,2.8954,150,104
MRPL54,k562,G1,2.778,2.6628,2.9028,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.944,0.00803,0.14301,2.211,110,112
MRPL54,k562,S,2.7771,2.6664,2.9574,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.944,0.00803,0.14301,2.211,110,112
MRPL54,k562,G2M,2.7815,2.6777,2.9318,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.944,0.00803,0.14301,2.211,110,112
MRPL55,k562,G1,2.6625,2.4527,3.0109,2.133,2.0,3.3,2.133,2.0,3.3,0.9692,0.8496,0.861,0.00138,0.13097,2.2165,81,153
MRPL55,k562,S,2.8217,2.5455,3.2146,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,0.861,0.00138,0.13097,2.2165,81,153
MRPL55,k562,G2M,2.6411,2.4249,2.906,2.267,2.0,4.0,2.133,2.0,3.3,0.9554,0.8305,0.861,0.00138,0.13097,2.2165,81,153
MRPL9,k562,G1,2.6748,2.4166,2.8887,3.4,2.0,5.0,3.4,2.0,5.0,0.9692,0.8496,0.8484,0.00036,0.13119,1.9396,62,101
MRPL9,k562,S,2.8265,2.446,3.9907,3.933,1.35,5.0,3.533,1.35,5.0,0.9481,0.831,0.8484,0.00036,0.13119,1.9396,62,101
MRPL9,k562,G2M,2.786,2.5598,3.3233,3.6,2.0,5.0,3.4,2.0,5.0,0.9554,0.8305,0.8484,0.00036,0.13119,1.9396,62,101
MRPS10,k562,G1,3.6881,2.5543,4.3254,3.4,3.0,6.0,3.4,3.0,6.0,0.9692,0.8496,0.9848,0.00744,0.13186,2.2071,91,100
MRPS10,k562,S,3.6791,2.3498,5.1196,2.933,2.0,4.95,2.6,2.0,3.0,0.9481,0.831,0.9848,0.00744,0.13186,2.2071,91,100
MRPS10,k562,G2M,3.7161,2.4488,4.8272,2.933,2.35,3.0,2.867,2.0,3.0,0.9554,0.8305,0.9848,0.00744,0.13186,2.2071,91,100
MRPS11,k562,G1,5.491,5.2974,5.7291,6.4,5.0,8.0,5.667,5.0,8.0,0.9692,0.8496,0.8974,0.00071,0.13806,2.6344,148,90
MRPS11,k562,S,5.489,5.2335,5.8261,6.133,5.0,8.0,5.867,5.0,8.0,0.9481,0.831,0.8974,0.00071,0.13806,2.6344,148,90
MRPS11,k562,G2M,5.4932,5.3015,5.7811,6.0,5.0,8.0,5.667,5.0,8.0,0.9554,0.8305,0.8974,0.00071,0.13806,2.6344,148,90
MRPS12,k562,G1,3.8049,3.2181,4.6687,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.913,0.00729,0.13383,2.9382,211,50
MRPS12,k562,S,3.7425,3.2282,4.3095,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.913,0.00729,0.13383,2.9382,211,50
MRPS12,k562,G2M,3.8872,3.3617,4.6718,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.913,0.00729,0.13383,2.9382,211,50
MRPS14,k562,G1,4.637,4.4106,5.037,3.0,3.0,3.0,3.0,3.0,3.0,0.9692,0.8496,0.9993,0.01026,0.14869,3.9,247,82
MRPS14,k562,S,4.6894,4.3427,5.0606,3.0,3.0,3.0,3.0,3.0,3.0,0.9481,0.831,0.9993,0.01026,0.14869,3.9,247,82
MRPS14,k562,G2M,4.6905,4.5885,4.8555,3.0,3.0,3.0,3.0,3.0,3.0,0.9554,0.8305,0.9993,0.01026,0.14869,3.9,247,82
MRPS18A,k562,G1,3.1103,2.6653,4.0137,8.0,8.0,8.0,7.6,4.1,8.0,0.9692,0.8496,0.9734,0.00593,0.12889,2.478,119,108
MRPS18A,k562,S,2.9328,2.6704,3.3589,7.333,2.7,8.0,7.333,2.7,8.0,0.9481,0.831,0.9734,0.00593,0.12889,2.478,119,108
MRPS18A,k562,G2M,2.899,2.6774,3.0543,7.4,3.05,8.0,7.2,2.0,8.0,0.9554,0.8305,0.9734,0.00593,0.12889,2.478,119,108
MRPS2,k562,G1,3.8705,3.3083,5.4888,7.867,6.7,8.0,7.867,6.7,8.0,0.9692,0.8496,0.9736,0.00642,0.13943,2.2508,98,93
MRPS2,k562,S,3.7632,3.37,4.5185,6.933,3.4,8.0,6.933,3.4,8.0,0.9481,0.831,0.9736,0.00642,0.13943,2.2508,98,93
MRPS2,k562,G2M,3.7466,3.2239,5.016,5.667,1.35,8.0,5.667,1.35,8.0,0.9554,0.8305,0.9736,0.00642,0.13943,2.2508,98,93
MRPS23,k562,G1,6.188,5.8841,6.4175,7.867,7.0,8.0,7.733,7.0,8.0,0.9692,0.8496,0.9239,0.00201,0.13447,2.2069,89,117
MRPS23,k562,S,6.0853,5.8617,6.3235,7.533,7.0,8.0,7.467,7.0,8.0,0.9481,0.831,0.9239,0.00201,0.13447,2.2069,89,117
MRPS23,k562,G2M,5.8881,4.5004,6.5573,7.733,7.0,8.0,7.733,7.0,8.0,0.9554,0.8305,0.9239,0.00201,0.13447,2.2069,89,117
MRPS25,k562,G1,4.6389,4.002,5.1032,6.0,6.0,6.0,5.6,5.0,6.0,0.9692,0.8496,0.9779,0.00665,0.13323,2.0218,69,98
MRPS25,k562,S,4.6547,3.9,5.6716,5.933,5.35,6.0,5.667,5.0,6.0,0.9481,0.831,0.9779,0.00665,0.13323,2.0218,69,98
MRPS25,k562,G2M,4.5938,3.988,4.9989,6.0,6.0,6.0,5.533,5.0,6.0,0.9554,0.8305,0.9779,0.00665,0.13323,2.0218,69,98
MRPS27,k562,G1,2.3286,2.2352,2.3861,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,0.9532,0.0038,0.14636,3.2027,198,76
MRPS27,k562,S,2.323,2.2792,2.3691,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,0.9532,0.0038,0.14636,3.2027,198,76
MRPS27,k562,G2M,2.3327,2.2528,2.5476,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.9532,0.0038,0.14636,3.2027,198,76
MRPS31,k562,G1,5.5507,4.4566,5.8902,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9334,0.00237,0.13511,1.9683,63,98
MRPS31,k562,S,5.7345,5.2682,6.0008,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9334,0.00237,0.13511,1.9683,63,98
MRPS31,k562,G2M,5.6454,5.3037,6.0002,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9334,0.00237,0.13511,1.9683,63,98
MRPS34,k562,G1,4.6994,4.4917,4.856,4.8,2.0,8.0,4.4,2.0,8.0,0.9692,0.8496,1.0094,0.01498,0.15845,3.1141,213,128
MRPS34,k562,S,4.5888,3.806,4.8854,5.6,2.0,8.0,5.2,2.0,8.0,0.9481,0.831,1.0094,0.01498,0.15845,3.1141,213,128
MRPS34,k562,G2M,4.5581,3.8777,4.8423,4.4,2.0,8.0,4.4,2.0,8.0,0.9554,0.8305,1.0094,0.01498,0.15845,3.1141,213,128
MRPS6,k562,G1,5.958,5.6351,6.2131,5.667,5.0,7.0,5.4,5.0,7.0,0.9692,0.8496,0.8957,0.00066,0.12624,1.6674,34,143
MRPS6,k562,S,6.076,5.8076,6.2579,5.933,5.0,7.0,5.667,5.0,7.0,0.9481,0.831,0.8957,0.00066,0.12624,1.6674,34,143
MRPS6,k562,G2M,5.7923,4.4247,6.189,5.8,5.0,7.0,5.4,5.0,7.0,0.9554,0.8305,0.8957,0.00066,0.12624,1.6674,34,143
MRPS7,k562,G1,6.8628,6.5784,6.937,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9138,0.00129,0.1323,2.033,82,116
MRPS7,k562,S,6.8907,6.8075,6.943,6.933,6.0,8.0,6.867,6.0,8.0,0.9481,0.831,0.9138,0.00129,0.1323,2.033,82,116
MRPS7,k562,G2M,6.9004,6.7916,6.9442,7.333,6.0,8.0,7.133,6.0,8.0,0.9554,0.8305,0.9138,0.00129,0.1323,2.033,82,116
MRPS9,k562,G1,5.7794,5.5289,6.0441,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8915,0.01128,0.13462,2.6848,176,69
MRPS9,k562,S,5.8172,5.5719,6.0359,7.933,7.35,8.0,7.933,7.35,8.0,0.9481,0.831,0.8915,0.01128,0.13462,2.6848,176,69
MRPS9,k562,G2M,5.6495,4.7847,6.14,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8915,0.01128,0.13462,2.6848,176,69
MRTO4,k562,G1,7.2554,7.0748,7.4094,7.4,7.0,8.0,7.267,7.0,8.0,0.9692,0.8496,0.9596,0.00523,0.11732,2.3333,124,65
MRTO4,k562,S,7.2194,6.8478,7.4531,7.467,7.0,8.0,7.333,7.0,8.0,0.9481,0.831,0.9596,0.00523,0.11732,2.3333,124,65
MRTO4,k562,G2M,7.2702,7.1134,7.4376,7.267,7.0,8.0,7.2,7.0,8.0,0.9554,0.8305,0.9596,0.00523,0.11732,2.3333,124,65
MSRB1,k562,G1,6.583,6.3692,6.6953,5.2,5.0,6.0,5.0,5.0,5.0,0.9692,0.8496,0.8441,0.00147,0.13084,1.1892,3,199
MSRB1,k562,S,6.5065,6.2718,6.6767,5.533,5.0,6.0,5.067,5.0,5.65,0.9481,0.831,0.8441,0.00147,0.13084,1.1892,3,199
MSRB1,k562,G2M,6.5127,6.229,6.7329,5.533,5.0,6.0,5.0,5.0,5.0,0.9554,0.8305,0.8441,0.00147,0.13084,1.1892,3,199
MT2A,k562,G1,6.81,6.6982,6.8882,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8298,0.00074,0.13101,1.5599,22,109
MT2A,k562,S,6.8008,6.6918,6.8793,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8298,0.00074,0.13101,1.5599,22,109
MT2A,k562,G2M,6.8102,6.636,6.8808,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8298,0.00074,0.13101,1.5599,22,109
MTOR,k562,G1,5.183,4.9048,5.5033,5.067,5.0,5.65,5.067,5.0,5.65,0.9692,0.8496,1.0854,0.04562,0.14908,4.0245,374,93
MTOR,k562,S,5.201,4.9558,5.5206,5.0,5.0,5.0,5.0,5.0,5.0,0.9481,0.831,1.0854,0.04562,0.14908,4.0245,374,93
MTOR,k562,G2M,5.2057,4.8717,5.5385,5.0,5.0,5.0,5.0,5.0,5.0,0.9554,0.8305,1.0854,0.04562,0.14908,4.0245,374,93
MTPAP,k562,G1,3.4145,3.2651,3.6102,5.933,5.35,6.0,5.0,5.0,5.0,0.9692,0.8496,0.9171,0.00173,0.16077,6.0562,219,86
MTPAP,k562,S,3.4057,3.2004,3.7012,6.0,6.0,6.0,5.0,5.0,5.0,0.9481,0.831,0.9171,0.00173,0.16077,6.0562,219,86
MTPAP,k562,G2M,3.6496,3.0228,4.8171,5.933,5.35,6.0,5.0,5.0,5.0,0.9554,0.8305,0.9171,0.00173,0.16077,6.0562,219,86
MVK,k562,G1,6.3502,6.1854,6.4709,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9299,0.0067,0.13033,1.68,42,133
MVK,k562,S,6.3156,6.1225,6.4648,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9299,0.0067,0.13033,1.68,42,133
MVK,k562,G2M,6.3514,6.1376,6.526,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9299,0.0067,0.13033,1.68,42,133
MYBBP1A,k562,G1,4.6333,4.4019,4.8079,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,1.0348,0.01768,0.13211,3.3085,234,106
MYBBP1A,k562,S,4.6193,4.4327,4.7836,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,1.0348,0.01768,0.13211,3.3085,234,106
MYBBP1A,k562,G2M,4.6959,4.5275,4.9451,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,1.0348,0.01768,0.13211,3.3085,234,106
MYBL2,k562,G1,5.2357,4.9231,5.4238,5.8,5.0,8.0,5.467,5.0,7.3,0.9692,0.8496,1.0611,0.02868,0.13133,3.2494,224,81
MYBL2,k562,S,5.2563,5.0092,5.4566,5.733,5.0,8.0,5.467,5.0,8.0,0.9481,0.831,1.0611,0.02868,0.13133,3.2494,224,81
MYBL2,k562,G2M,5.221,5.0523,5.3894,5.333,5.0,6.0,5.133,5.0,6.0,0.9554,0.8305,1.0611,0.02868,0.13133,3.2494,224,81
MYCBP,k562,G1,6.6754,6.5573,6.8326,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9025,0.00249,0.12789,1.2615,6,166
MYCBP,k562,S,6.6633,6.4584,6.755,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9025,0.00249,0.12789,1.2615,6,166
MYCBP,k562,G2M,6.6889,6.5618,6.8572,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9025,0.00249,0.12789,1.2615,6,166
N6AMT1,k562,G1,6.3409,5.9928,6.5768,3.267,2.35,6.25,3.267,2.35,6.25,0.9692,0.8496,0.8439,0.00188,0.13054,1.872,51,134
N6AMT1,k562,S,6.3569,5.4996,6.561,3.333,3.0,6.25,3.333,3.0,6.25,0.9481,0.831,0.8439,0.00188,0.13054,1.872,51,134
N6AMT1,k562,G2M,6.3996,6.0839,6.5435,3.333,3.0,6.25,3.333,3.0,6.25,0.9554,0.8305,0.8439,0.00188,0.13054,1.872,51,134
NAA15,k562,G1,6.5134,6.3287,6.7537,7.533,3.45,8.0,7.533,3.45,8.0,0.9692,0.8496,0.9904,0.01028,0.14615,2.3685,131,107
NAA15,k562,S,6.5561,6.1873,6.8637,6.6,1.0,8.0,6.6,1.0,8.0,0.9481,0.831,0.9904,0.01028,0.14615,2.3685,131,107
NAA15,k562,G2M,6.6149,6.3241,6.814,7.067,1.0,8.0,7.067,1.0,8.0,0.9554,0.8305,0.9904,0.01028,0.14615,2.3685,131,107
NAA25,k562,G1,5.98,5.6406,6.1887,5.733,2.4,7.0,5.733,2.4,7.0,0.9692,0.8496,0.9552,0.00451,0.14997,2.5012,133,162
NAA25,k562,S,5.9874,5.6552,6.2001,5.867,2.05,7.0,5.533,2.05,7.0,0.9481,0.831,0.9552,0.00451,0.14997,2.5012,133,162
NAA25,k562,G2M,5.8618,5.4508,6.1741,6.4,6.0,7.0,6.333,6.0,7.0,0.9554,0.8305,0.9552,0.00451,0.14997,2.5012,133,162
NACA,k562,G1,3.3274,3.2432,3.4188,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,1.0969,0.06677,0.18464,4.9664,463,306
NACA,k562,S,3.4236,3.2271,3.7728,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,1.0969,0.06677,0.18464,4.9664,463,306
NACA,k562,G2M,3.3467,3.2099,3.5666,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,1.0969,0.06677,0.18464,4.9664,463,306
NAE1,k562,G1,2.6523,2.359,2.8037,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,0.7477,0.01304,0.12772,2.7904,175,87
NAE1,k562,S,2.707,2.5873,2.852,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,0.7477,0.01304,0.12772,2.7904,175,87
NAE1,k562,G2M,2.6615,2.3332,2.9204,4.0,4.0,4.0,4.0,4.0,4.0,0.9554,0.8305,0.7477,0.01304,0.12772,2.7904,175,87
NAF1,k562,G1,6.4686,6.1132,6.7035,6.6,3.1,7.0,6.6,3.1,7.0,0.9692,0.8496,0.8504,0.00159,0.12943,1.9175,61,84
NAF1,k562,S,6.5677,6.2948,6.8075,6.6,3.1,7.0,6.6,3.1,7.0,0.9481,0.831,0.8504,0.00159,0.12943,1.9175,61,84
NAF1,k562,G2M,6.5584,6.1255,6.9566,6.267,1.0,7.65,6.267,1.0,7.65,0.9554,0.8305,0.8504,0.00159,0.12943,1.9175,61,84
NAGLU,k562,G1,6.6537,6.464,6.7702,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8797,0.00012,0.13223,1.068,2,254
NAGLU,k562,S,6.6001,6.3419,6.7559,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8797,0.00012,0.13223,1.068,2,254
NAGLU,k562,G2M,6.7017,6.5914,6.7844,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8797,0.00012,0.13223,1.068,2,254
NAPG,k562,G1,6.0477,5.6392,6.5385,4.0,4.0,4.0,3.333,3.0,4.0,0.9692,0.8496,0.7609,0.00667,0.12601,2.1875,87,58
NAPG,k562,S,6.0133,5.6076,6.4075,3.867,3.0,4.0,3.333,3.0,4.0,0.9481,0.831,0.7609,0.00667,0.12601,2.1875,87,58
NAPG,k562,G2M,5.9977,5.6589,6.2823,3.933,3.35,4.0,3.333,3.0,4.0,0.9554,0.8305,0.7609,0.00667,0.12601,2.1875,87,58
NARS,k562,G1,4.6647,4.5149,4.7906,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,1.0736,0.03412,0.16543,5.0031,414,149
NARS,k562,S,4.6829,4.4954,4.8019,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,1.0736,0.03412,0.16543,5.0031,414,149
NARS,k562,G2M,4.7181,4.442,4.8369,4.0,4.0,4.0,4.0,4.0,4.0,0.9554,0.8305,1.0736,0.03412,0.16543,5.0031,414,149
NASP,k562,G1,6.5885,6.4335,6.843,5.933,5.35,6.0,5.933,5.35,6.0,0.9692,0.8496,0.9168,0.00297,0.1322,1.9774,8,147
NASP,k562,S,6.6332,6.5143,6.9284,5.333,1.0,6.0,5.333,1.0,6.0,0.9481,0.831,0.9168,0.00297,0.1322,1.9774,8,147
NASP,k562,G2M,6.6055,6.3838,6.9297,5.0,1.0,6.0,5.0,1.0,6.0,0.9554,0.8305,0.9168,0.00297,0.1322,1.9774,8,147
NBAS,k562,G1,6.2927,6.1604,6.4276,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9986,0.01015,0.14125,2.4659,141,94
NBAS,k562,S,6.2668,6.0492,6.4691,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9986,0.01015,0.14125,2.4659,141,94
NBAS,k562,G2M,6.3435,6.0059,6.5214,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9986,0.01015,0.14125,2.4659,141,94
NCAPD2,k562,G1,6.8698,6.7788,6.9149,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.7251,0.00967,0.13594,2.6506,169,44
NCAPD2,k562,S,6.8988,6.8655,6.963,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.7251,0.00967,0.13594,2.6506,169,44
NCAPD2,k562,G2M,6.8579,6.7645,6.9165,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.7251,0.00967,0.13594,2.6506,169,44
NCAPD3,k562,G1,6.9447,6.8956,6.9769,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.841,0.00085,0.13891,2.0474,68,74
NCAPD3,k562,S,6.9575,6.8686,7.0117,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.841,0.00085,0.13891,2.0474,68,74
NCAPD3,k562,G2M,6.9615,6.9305,7.0099,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.841,0.00085,0.13891,2.0474,68,74
NCAPG2,k562,G1,6.8273,6.7428,6.8941,6.4,6.0,7.0,6.267,6.0,7.0,0.9692,0.8496,0.9271,0.0049,0.13331,1.9429,59,81
NCAPG2,k562,S,6.8423,6.7243,6.9284,6.467,6.0,7.0,6.333,6.0,7.0,0.9481,0.831,0.9271,0.0049,0.13331,1.9429,59,81
NCAPG2,k562,G2M,6.8548,6.7494,6.9229,6.6,6.0,7.0,6.6,6.0,7.0,0.9554,0.8305,0.9271,0.0049,0.13331,1.9429,59,81
NCAPH,k562,G1,5.2932,4.8069,5.7722,3.0,3.0,3.0,2.933,2.35,3.0,0.9692,0.8496,0.9902,0.00917,0.14884,3.3155,239,64
NCAPH,k562,S,5.3307,4.7532,5.7256,3.0,3.0,3.0,2.933,2.35,3.0,0.9481,0.831,0.9902,0.00917,0.14884,3.3155,239,64
NCAPH,k562,G2M,5.4215,4.9721,5.8257,3.0,3.0,3.0,3.0,3.0,3.0,0.9554,0.8305,0.9902,0.00917,0.14884,3.3155,239,64
NCAPH2,k562,G1,6.1655,6.0131,6.3365,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.8355,0.00062,0.12999,1.4888,17,134
NCAPH2,k562,S,6.1441,5.9506,6.3391,1.4,1.0,4.9,1.4,1.0,4.9,0.9481,0.831,0.8355,0.00062,0.12999,1.4888,17,134
NCAPH2,k562,G2M,6.2649,6.0209,6.5108,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.8355,0.00062,0.12999,1.4888,17,134
NCBP1,k562,G1,5.0889,4.6136,5.5162,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9402,0.00465,0.18281,5.4377,503,53
NCBP1,k562,S,5.1717,4.8252,5.7081,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9402,0.00465,0.18281,5.4377,503,53
NCBP1,k562,G2M,5.2193,4.6666,5.7537,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9402,0.00465,0.18281,5.4377,503,53
NCBP2,k562,G1,5.6013,5.4224,5.9008,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9617,0.00463,0.18268,4.7718,333,765
NCBP2,k562,S,5.5572,5.3187,5.8343,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9617,0.00463,0.18268,4.7718,333,765
NCBP2,k562,G2M,5.5689,5.4285,5.787,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9617,0.00463,0.18268,4.7718,333,765
NCKAP1,k562,G1,6.476,6.3448,6.6677,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.8705,0.01182,0.16018,3.038,245,64
NCKAP1,k562,S,6.4741,6.2478,6.6563,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.8705,0.01182,0.16018,3.038,245,64
NCKAP1,k562,G2M,6.477,6.3288,6.6111,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.8705,0.01182,0.16018,3.038,245,64
NDUFA6,k562,G1,5.9724,4.6607,6.3496,5.933,5.35,6.0,5.533,5.0,6.0,0.9692,0.8496,0.9079,0.00156,0.12913,1.7095,38,151
NDUFA6,k562,S,6.1539,5.6089,6.4087,5.933,5.35,6.0,5.667,5.0,6.0,0.9481,0.831,0.9079,0.00156,0.12913,1.7095,38,151
NDUFA6,k562,G2M,5.7416,3.9544,6.4814,6.0,6.0,6.0,5.667,5.0,6.0,0.9554,0.8305,0.9079,0.00156,0.12913,1.7095,38,151
NDUFA8,k562,G1,4.9042,4.4045,5.9779,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9058,0.00074,0.13214,2.0722,86,100
NDUFA8,k562,S,4.8774,4.411,6.1455,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9058,0.00074,0.13214,2.0722,86,100
NDUFA8,k562,G2M,4.6658,4.2448,5.6062,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9058,0.00074,0.13214,2.0722,86,100
NDUFAF3,k562,G1,6.9057,6.4856,7.098,6.133,6.0,7.3,6.133,6.0,7.3,0.9692,0.8496,0.771,0.02115,0.13161,2.1374,76,75
NDUFAF3,k562,S,6.6786,5.7391,7.0478,6.267,6.0,8.0,6.133,6.0,7.3,0.9481,0.831,0.771,0.02115,0.13161,2.1374,76,75
NDUFAF3,k562,G2M,6.8013,5.675,7.0765,6.267,6.0,8.0,6.267,6.0,8.0,0.9554,0.8305,0.771,0.02115,0.13161,2.1374,76,75
NDUFB10,k562,G1,5.5747,5.2392,6.1398,6.4,5.0,8.0,6.2,5.0,8.0,0.9692,0.8496,0.9452,0.00302,0.12883,1.7018,39,148
NDUFB10,k562,S,5.5818,5.3416,5.7781,6.333,5.35,8.0,6.0,5.0,8.0,0.9481,0.831,0.9452,0.00302,0.12883,1.7018,39,148
NDUFB10,k562,G2M,5.5476,5.2626,5.917,6.133,5.0,8.0,5.867,5.0,8.0,0.9554,0.8305,0.9452,0.00302,0.12883,1.7018,39,148
NDUFB3,k562,G1,5.3446,4.8377,5.8738,6.133,6.0,7.3,6.133,6.0,7.3,0.9692,0.8496,0.8963,0.00049,0.13326,1.5149,20,119
NDUFB3,k562,S,5.3991,4.5367,5.7969,6.533,6.0,8.0,6.533,6.0,8.0,0.9481,0.831,0.8963,0.00049,0.13326,1.5149,20,119
NDUFB3,k562,G2M,5.3989,4.367,5.9935,6.267,6.0,8.0,6.267,6.0,8.0,0.9554,0.8305,0.8963,0.00049,0.13326,1.5149,20,119
NDUFB4,k562,G1,6.2686,6.1553,6.4393,7.2,6.0,8.0,7.2,6.0,8.0,0.9692,0.8496,0.8959,0.00442,0.13186,1.786,56,159
NDUFB4,k562,S,5.9883,4.4595,6.3849,7.467,6.0,8.0,7.467,6.0,8.0,0.9481,0.831,0.8959,0.00442,0.13186,1.786,56,159
NDUFB4,k562,G2M,5.959,4.2623,6.4321,7.467,6.0,8.0,7.467,6.0,8.0,0.9554,0.8305,0.8959,0.00442,0.13186,1.786,56,159
NDUFB6,k562,G1,5.4315,5.3031,5.5771,7.867,6.7,8.0,7.867,6.7,8.0,0.9692,0.8496,0.9677,0.006,0.12882,1.4002,14,185
NDUFB6,k562,S,5.5025,5.388,5.6772,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9677,0.006,0.12882,1.4002,14,185
NDUFB6,k562,G2M,5.4628,5.3197,5.6285,7.867,6.7,8.0,7.867,6.7,8.0,0.9554,0.8305,0.9677,0.006,0.12882,1.4002,14,185
NDUFB7,k562,G1,6.5932,6.1883,6.719,4.467,4.0,5.0,4.267,4.0,5.0,0.9692,0.8496,0.8124,0.00251,0.13263,2.2277,109,64
NDUFB7,k562,S,6.5209,6.1705,6.6869,4.333,4.0,5.0,4.067,4.0,4.65,0.9481,0.831,0.8124,0.00251,0.13263,2.2277,109,64
NDUFB7,k562,G2M,6.5028,6.1094,6.6685,4.2,4.0,5.0,4.0,4.0,4.0,0.9554,0.8305,0.8124,0.00251,0.13263,2.2277,109,64
NDUFB8,k562,G1,6.1855,5.7336,6.4905,6.133,6.0,7.0,6.067,6.0,6.65,0.9692,0.8496,0.9271,0.00173,0.13722,1.6375,46,187
NDUFB8,k562,S,6.0095,5.0249,6.421,6.133,6.0,7.0,6.0,6.0,6.0,0.9481,0.831,0.9271,0.00173,0.13722,1.6375,46,187
