candidate,n_lines,lines,mean_score_pct,best_rank,mean_response_cosine,anchor_class_mode,anchor_class_consistency,anchors,mean_delta_E_N,any_tox_essential,all_tox_essential,recurrence_note
TMEM199,3,"jurkat,k562,rpe1",0.2787051937386375,228,0.26265,Enzyme; Aminoacyltransferase,0.5,RBX1;NDUFA6;NDUFB10,0.374,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TIMM8A,3,"hepg2,jurkat,rpe1",0.2780764268976844,241,-0.0706333333333333,Enzyme; Oxidoreductase,0.6666666666666666,RPS27;NDUFAB1;NDUFB10,-1.8505,False,False,non_essential(safety-pass)
RNPC3,3,"hepg2,k562,rpe1",0.2748188045503003,335,0.59915,Enzyme; Kinase,0.3333333333333333,CHEK1;MTOR;HDAC7,0.1915,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
HAUS4,3,"jurkat,k562,rpe1",0.2721127241535079,359,0.5016,Enzyme; Kinase,0.3333333333333333,RPL10A;MTOR;TUBB,-0.918,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CNN2,3,"hepg2,jurkat,rpe1",0.2710468356230457,305,0.1120666666666666,Structural protein,1.0,TUBA1B;NDUFA6;TUBB,-1.2025,False,False,non_essential(safety-pass)
TNPO3,3,"hepg2,jurkat,rpe1",0.269976290639848,456,0.4255666666666666,Enzyme,0.3333333333333333,XPO1;PPIA;POLD3,1.2725,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
LSM3,3,"hepg2,jurkat,k562",0.268613683572583,270,0.45745,Enzyme; Protease; Threonine protease; Threonine protease PBT clan; Threonine protease T1A subfamily,0.5,PSMB2;SEM1;FNTA,-0.98,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NSMCE1,3,"jurkat,k562,rpe1",0.2668442634472415,300,0.3019,Enzyme; Protease,0.3333333333333333,PSMB5;PSMB2;HDAC7,-1.611,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUP85,3,"hepg2,k562,rpe1",0.2659821169682165,288,0.69215,Enzyme,0.3333333333333333,FNTA;MTOR;POLD3,0.1144999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CSTF1,3,"hepg2,jurkat,rpe1",0.263298239625201,289,0.4874666666666666,Enzyme,0.3333333333333333,AURKA;RPS13;POLD3,1.5935,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TSEN54,3,"hepg2,k562,rpe1",0.2628890455313171,241,0.4705,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.3333333333333333,SDC1;NDUFB6;MTOR,-0.4615,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MIS18BP1,3,"hepg2,jurkat,rpe1",0.2621473689970279,546,0.5391,Enzyme,0.3333333333333333,CHEK1;NPM1;POLD3,1.4675,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
USP9X,3,"hepg2,jurkat,rpe1",0.2600278821947756,304,0.1768999999999999,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,1.0,MTOR,-1.2635,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
IWS1,3,"hepg2,jurkat,rpe1",0.2558359070286047,542,0.2995333333333333,Enzyme,0.3333333333333333,CCDC6;FYN;POLD3,1.3575,False,False,non_essential(safety-pass)
HECTD1,3,"jurkat,k562,rpe1",0.255672112710742,330,0.3269499999999999,Enzyme,0.3333333333333333,DNMT1;POLD3;NDUFB10,-0.542,False,False,non_essential(safety-pass)
CSE1L,3,"hepg2,k562,rpe1",0.2531775314833411,390,0.52065,Enzyme; Ligase,0.5,XPO1;SEM1;GART,-0.9445,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
POGZ,3,"hepg2,jurkat,rpe1",0.2453997031460985,496,0.1481666666666666,Membrane receptor,0.3333333333333333,NDUFA6;MEN1;TFRC,-1.1605,False,False,non_essential(safety-pass)
MED14,3,"hepg2,jurkat,rpe1",0.2443723358560519,552,0.6634666666666668,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.3333333333333333,POLA1;TYK2;RPL26,-3.049,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ZC3H4,3,"hepg2,jurkat,rpe1",0.2443485891475021,486,0.3408,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,0.3333333333333333,NDUFA3;RPL36;PTK2,1.054,False,False,non_essential(safety-pass)
NCKAP1,3,"hepg2,k562,rpe1",0.24271708648565,343,0.44025,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.5,GSK3B;POLE;PTK2,2.5585,True,False,essential_in_some_lines
CHTOP,3,"hepg2,jurkat,rpe1",0.2390476570096268,316,0.0937,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,0.3333333333333333,PLK1;RPS20;EGLN2,-0.5529999999999999,False,False,non_essential(safety-pass)
ELL,3,"hepg2,jurkat,rpe1",0.2376206424324489,549,0.6359333333333334,Enzyme; Aminoacyltransferase,0.3333333333333333,ATR;MTOR;RBX1,0.8280000000000001,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
GEMIN5,3,"hepg2,jurkat,rpe1",0.2347225427823339,577,0.5987333333333332,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,0.3333333333333333,ATR;MTOR;HDAC7,-0.915,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ILF3,3,"hepg2,jurkat,rpe1",0.2333521797521032,362,0.3396666666666667,Other cytosolic protein,1.0,RPL10A;RPS26,-0.7635,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ATP6V1B2,3,"hepg2,jurkat,rpe1",0.2298661210069842,578,0.413,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.6666666666666666,TFRC;MTOR,0.897,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RNF14,3,"hepg2,jurkat,rpe1",0.2288956875245031,275,0.1303333333333333,Other cytosolic protein,0.6666666666666666,RPS27;BCR;TFRC,-0.7535,False,False,non_essential(safety-pass)
OXA1L,3,"jurkat,k562,rpe1",0.2259902439705889,388,0.16365,Other cytosolic protein,0.6666666666666666,RPS20;MTOR;RPL8,-0.123,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DMAP1,3,"jurkat,k562,rpe1",0.2233104467696065,431,0.4357,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,0.5,DNMT1;PRIM1;HDAC7,-0.107,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PDAP1,3,"hepg2,jurkat,k562",0.2216325650222213,204,0.16405,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.3333333333333333,PSMB5;MTOR;NDUFB8,-0.182,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NELFB,3,"jurkat,k562,rpe1",0.2211900456705154,394,0.5226999999999999,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.5,TYK2;POLE;RPL26,-1.079,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SNRNP27,3,"hepg2,jurkat,rpe1",0.2183281076870566,598,0.5641333333333334,Enzyme; Oxidoreductase,0.3333333333333333,RPL26;NDUFAB1;SEM1,-0.4195,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ARL2,3,"hepg2,jurkat,rpe1",0.218306672242991,455,0.1846,Structural protein,1.0,TUBB;TUBB2A,-0.1374999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CIAO1,3,"hepg2,k562,rpe1",0.2164981896774696,464,0.21955,Enzyme; Transferase,0.6666666666666666,POLD1;PSMB2,0.4095000000000001,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ABCB7,3,"hepg2,jurkat,k562",0.2160916996514666,545,0.597,Enzyme,0.3333333333333333,TFRC;POLD3;RPL24,0.999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WTAP,3,"hepg2,jurkat,rpe1",0.21432365072644,559,0.2009333333333333,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.3333333333333333,GSK3B;NPM1;RPS19,-0.0209999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WDR77,3,"hepg2,jurkat,rpe1",0.2135475414075406,532,0.2821333333333333,Other cytosolic protein,1.0,RPS3;RPS14;RPL23,-1.4365,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
GPN1,3,"hepg2,jurkat,k562",0.2132663926247668,453,0.4913999999999999,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.5,XPO1;TYK2;POLE,-3.811,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUP133,3,"hepg2,jurkat,rpe1",0.2129133682723708,548,0.4900333333333333,Enzyme,0.3333333333333333,ATR;MTOR;POLD3,0.2225,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WBP1,3,"hepg2,jurkat,rpe1",0.211746583667809,236,0.1285,Enzyme; Isomerase,0.3333333333333333,PPIA;HDAC3;TFRC,-0.788,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CNIH4,3,"jurkat,k562,rpe1",0.2113233717491072,205,0.1593,Membrane receptor,1.0,NDUFA6;POLE;TFRC,-0.88,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RABGGTA,3,"hepg2,jurkat,rpe1",0.2080807862697602,632,0.5229333333333334,Enzyme,0.3333333333333333,FDPS;DNMT1;POLD2,1.4994999999999998,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPS26,3,"hepg2,jurkat,rpe1",0.2052583795088182,494,0.3091333333333333,NOT_FOUND,0.5,NDUFA3;NDUFA6;RPS13,-1.718,False,False,non_essential(safety-pass)
PRELID3B,3,"hepg2,jurkat,k562",0.2042308486251858,492,0.5423,Enzyme,0.3333333333333333,PSMC5;NDUFAB1;RPL24,-1.278,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SLC7A6OS,3,"hepg2,jurkat,rpe1",0.2042061753297175,643,0.6173333333333333,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,0.3333333333333333,ATR;TYK2;HDAC7,-1.831,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PRPF19,3,"hepg2,k562,rpe1",0.2026700511611999,498,0.5995999999999999,Enzyme; Isomerase,0.5,RPL7;SEM1;TOP1,-1.386,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ACTR1B,3,"hepg2,jurkat,rpe1",0.198951145313571,278,0.1169333333333333,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;RPL41;TUBA1C,-0.2985,False,False,non_essential(safety-pass)
VPS33A,3,"jurkat,k562,rpe1",0.1987843468381899,458,0.26005,Enzyme; Kinase,0.3333333333333333,DHODH;MTOR;TUBB2A,0.81,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
THOC7,3,"hepg2,jurkat,rpe1",0.1961311633349707,590,0.5981666666666666,Enzyme,0.5,NDUFB4;SEM1;POLD2,0.786,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MSL1,3,"hepg2,jurkat,rpe1",0.1946608534560507,536,0.2006,Enzyme; Isomerase,0.6666666666666666,PPIA;POLD1,0.0104999999999999,False,False,non_essential(safety-pass)
SERBP1,3,"jurkat,k562,rpe1",0.1934039646797269,529,0.0654,Other cytosolic protein,0.6666666666666666,RPL10A;ATP1A1;RPL15,-2.89,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RNGTT,3,"jurkat,k562,rpe1",0.1911975290916448,559,0.6011,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.5,TYK2;POLE;HDAC7,-1.011,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ANAPC13,3,"hepg2,jurkat,rpe1",0.1892918392388656,435,0.3710333333333333,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family,0.5,ATR;SEM1;RPL26,-1.183,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
VPS54,3,"hepg2,jurkat,rpe1",0.1890333918034158,495,0.4644,NOT_FOUND,0.6666666666666666,NDUFA3;MTOR;SEM1,0.4574999999999999,False,False,non_essential(safety-pass)
MRPS23,3,"hepg2,k562,rpe1",0.185891221236356,502,0.45225,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,0.5,NDUFB4;PTK2,-0.372,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CSTF3,3,"hepg2,jurkat,rpe1",0.1827525254542727,567,0.4838,Enzyme; Ligase,0.3333333333333333,XPO1;RPS27;GART,-1.8015,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ANKS6,3,"hepg2,jurkat,rpe1",0.1771762174026262,298,0.1048666666666666,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.3333333333333333,PLK1;PTK2;GSK3B,0.825,False,False,non_essential(safety-pass)
SNAPC1,3,"jurkat,k562,rpe1",0.1758364841979322,527,0.535,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.5,TYK2;SEM1;HDAC7,-0.717,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DHDDS,3,"jurkat,k562,rpe1",0.1730847816193247,530,0.5641499999999999,Enzyme; Kinase,0.3333333333333333,MTOR;RPL39,-0.02,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MED8,3,"hepg2,jurkat,k562",0.1727692142693854,432,0.20675,Enzyme; Aminoacyltransferase,1.0,RBX1;POLE,-2.973,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
H2AFZ,3,"hepg2,jurkat,rpe1",0.1716366267530925,496,0.1922333333333333,Enzyme; Transferase,0.3333333333333333,FNTA;HDAC3;TFRC,-1.5375,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DYNLL2,3,"hepg2,jurkat,rpe1",0.1677009411603973,505,0.0475,Other cytosolic protein,0.3333333333333333,TUBA1B;ADRM1;RPS27A,-0.2,False,False,non_essential(safety-pass)
SYMPK,3,"hepg2,jurkat,k562",0.1633804664972606,508,0.4791499999999999,NOT_FOUND,0.5,RPLP0;RPS27;PRIM1,-2.114,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SSU72,3,"hepg2,k562,rpe1",0.1600843679969258,520,0.6256999999999999,Enzyme; Transferase,0.5,FNTA;PRIM1;RPL10A,-2.0540000000000003,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CMTR1,3,"hepg2,jurkat,rpe1",0.155234737318512,512,0.1888999999999999,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.3333333333333333,RPS27;NPM1;GSK3B,-0.2624999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPS31,3,"jurkat,k562,rpe1",0.1498623936124854,487,0.09545,Other cytosolic protein,1.0,RPS20;NDUFB4;RPL6,-1.345,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
THOC3,3,"hepg2,jurkat,k562",0.1478398458361924,365,0.42155,Unclassified protein,1.0,XPO1;SEM1,-2.145,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MICOS10,3,"jurkat,k562,rpe1",0.1477869351578482,459,0.1402999999999999,Enzyme; Kinase,0.5,NDUFA11;MTOR;NDUFA8,-1.196,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NHLRC2,3,"hepg2,jurkat,rpe1",0.1396297913090572,315,0.103,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase Fak family,0.3333333333333333,E2F6;ATP1A1;PTK2,0.278,False,False,non_essential(safety-pass)
TUBE1,3,"hepg2,jurkat,rpe1",0.1369675971068875,669,0.1497333333333333,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,0.3333333333333333,PLK1;HDAC7;TUBA1B,-0.756,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SSBP3,3,"hepg2,jurkat,rpe1",0.1361774760027237,554,0.1392666666666666,Enzyme; Kinase; Protein Kinase; AGC protein kinase group; AGC protein kinase PKC family; AGC protein kinase PKC alpha subfamily,0.3333333333333333,PRKCA;MTOR;RPL23A,-0.3405,False,False,non_essential(safety-pass)
UPF2,3,"hepg2,k562,rpe1",0.1172910426207324,480,0.494,Enzyme; Transferase,0.3333333333333333,RPS6;FNTA;NDUFA3,-0.8535,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DBF4,3,"jurkat,k562,rpe1",0.1149989047691559,538,-0.10525,Enzyme,0.3333333333333333,MEN1;POLD3;PRIM1,2.021,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
